episode,return,G_val,total_rate,loss_actor,loss_critic,loss,entropy,advantage_mean,advantage_std,grad_norm,sec
341,11835.4404296875,,19396.722679138184,0.13630296289920807,73119080.0,36559540.0,13.363855361938477,-9.596347894103019e-08,1.0,247414.765625,1007.1010761260986
342,11146.197265625,,18023.407432556152,0.14830952882766724,59650896.0,29825448.0,13.39074420928955,4.17232506322307e-08,0.9999999403953552,170672.515625,1010.6059153079987
343,13427.673828125,,21608.041244506836,0.06035489961504936,84123912.0,42061956.0,13.390705108642578,-8.404254714378112e-08,1.0,544005.8125,1014.4757061004639
344,11301.0029296875,,18380.570991516113,0.09373125433921814,61646048.0,30823024.0,13.390677452087402,-3.516673885428645e-08,0.9999999403953552,279935.53125,1018.3367962837219
345,12073.9619140625,,20445.650619506836,0.09193721413612366,84831432.0,42415716.0,13.390636444091797,2.1338462374842493e-07,0.9999999403953552,259983.75,1024.6382322311401
346,13344.931640625,,21385.315757751465,-0.05605265498161316,82993544.0,41496772.0,13.444470405578613,2.3841858265427618e-08,1.0,280978.375,1028.8806161880493
347,12327.890625,,20028.383281707764,0.20717868208885193,75534360.0,37767180.0,13.36355972290039,-4.7683716530855236e-08,1.0,217965.828125,1033.0177474021912
348,11513.408203125,,18032.7583694458,0.013569764792919159,56419112.0,28209556.0,13.41736125946045,4.17232506322307e-08,0.9999999403953552,415201.15625,1036.4717931747437
349,9546.0263671875,,15968.139937400818,0.09399280697107315,50165288.0,25082644.0,13.417283058166504,3.993511299427155e-08,0.9999999403953552,235480.046875,1040.07102227211
350,9880.6787109375,,16496.778999328613,0.31504368782043457,52860048.0,26430024.0,13.363481521606445,3.814697180359872e-08,1.0,163558.515625,1043.4276032447815
351,12176.177734375,,20052.47956085205,-0.020960388705134392,77368904.0,38684452.0,13.417189598083496,9.000301304240566e-08,0.9999999403953552,463585.4375,1046.189239025116
352,10090.408203125,,17387.58819961548,0.0994611456990242,63250096.0,31625048.0,13.417143821716309,6.616115655333488e-08,1.0000001192092896,301649.78125,1049.3002083301544
353,11163.0625,,18435.97424697876,0.07117722183465958,64347228.0,32173614.0,13.41711711883545,5.364418242947977e-09,0.9999999403953552,384151.40625,1052.3506870269775
354,11705.1103515625,,19491.169779777527,0.034333113580942154,74947232.0,37473616.0,13.417105674743652,4.172325152040912e-09,1.0,429495.40625,1055.768615245819
355,11397.4833984375,,18552.473712921143,0.017314815893769264,65094000.0,32547000.0,13.417092323303223,-2.2053718851111626e-08,1.0,394797.78125,1058.7731511592865
356,12893.046875,,20293.243341445923,-0.008048181422054768,71994144.0,35997072.0,13.417080879211426,-6.020069065471034e-08,0.9999999403953552,504467.75,1061.790195941925
357,10302.6904296875,,16610.596572875977,0.05732722207903862,52087500.0,26043750.0,13.417075157165527,7.808208124515659e-08,1.0,292406.0,1064.8777363300323
358,13411.4970703125,,22471.372674942017,0.01664993353188038,99742872.0,49871436.0,13.417078018188477,-8.583069188716763e-08,1.0,558634.5,1067.7085633277893
359,13110.4052734375,,21869.17279815674,-0.048667363822460175,95067112.0,47533556.0,13.417070388793945,4.708767065153552e-08,0.9999999403953552,532716.75,1070.6599271297455
360,12059.2451171875,10984.5517578125,19624.603839874268,-0.005968599114567041,74090984.0,37045492.0,13.4170560836792,-1.2993812958939088e-07,1.0,414430.6875,1076.131679058075
361,12844.408203125,,20649.5354347229,-0.03890892118215561,79261760.0,39630880.0,13.443962097167969,-9.238719655968453e-08,1.0,340226.375,1079.1154890060425
362,12589.951171875,,20527.450031280518,0.01290444377809763,82018280.0,41009140.0,13.443686485290527,-1.4305114426349519e-08,0.9999998807907104,323977.15625,1082.2263071537018
363,13291.84765625,,21498.92007446289,0.03381270542740822,86206488.0,43103244.0,13.416967391967773,-1.0967254837623841e-07,0.9999999403953552,535496.3125,1085.3729152679443
364,13389.900390625,,21427.415393829346,0.04458623751997948,83939064.0,41969532.0,13.36308479309082,3.039836826701503e-08,0.9999999403953552,452649.875,1088.3355100154877
365,12132.8876953125,,19263.281116485596,0.055583465844392776,64940476.0,32470238.0,13.389983177185059,-5.9604643443123e-10,1.0,373551.15625,1091.6325843334198
366,12116.283203125,,20405.49386405945,0.06743761152029037,83779936.0,41889968.0,13.416871070861816,1.0251999071897444e-07,1.0,442059.90625,1094.8159999847412
367,10710.302734375,,17721.858771324158,-0.02598208375275135,63995472.0,31997736.0,13.470710754394531,-1.2278556482669956e-07,0.9999999403953552,51408.7578125,1097.816635131836
368,12103.310546875,,19372.902463912964,0.0016396618448197842,69566904.0,34783452.0,13.416779518127441,-1.609325472884393e-08,0.9999999403953552,439895.53125,1101.1251163482666
369,12439.0205078125,,20870.08969116211,0.03198481723666191,86943024.0,43471512.0,13.416682243347168,2.4437904144747336e-08,1.0,442939.59375,1105.2769100666046
370,12397.4697265625,,20434.926696777344,-0.056570738554000854,81582456.0,40791228.0,13.38974380493164,5.7220457705398076e-08,0.9999999403953552,464220.78125,1109.0746240615845
371,11918.90234375,,19745.606956481934,-0.03414188325405121,76543624.0,38271812.0,13.416509628295898,-1.0192394483965472e-07,1.0,434253.4375,1112.1753332614899
372,11534.5908203125,,19571.745648384094,-0.041575364768505096,80037200.0,40018600.0,13.44332504272461,7.03334777085729e-08,1.0,354591.0625,1114.6502783298492
373,11168.150390625,,18723.369497299194,-0.006619787309318781,70919856.0,35459928.0,13.416254997253418,-3.933906711495183e-08,1.0,385702.125,1117.1566531658173
374,12121.525390625,,21041.392406463623,0.11192604899406433,96947784.0,48473892.0,13.38918685913086,-1.4424324490391882e-07,0.9999999403953552,331396.78125,1120.124340057373
375,9891.4306640625,,16475.361812591553,0.043852292001247406,53133820.0,26566910.0,13.442940711975098,3.993511299427155e-08,0.9999999403953552,294439.5,1123.157638311386
376,11995.384765625,,20525.17674446106,0.03696887195110321,89607352.0,44803676.0,13.44283676147461,8.344650304081824e-09,0.9999999403953552,396022.03125,1125.560119152069
377,10993.029296875,,18374.39781188965,0.02840687707066536,65914168.0,32957084.0,13.415818214416504,1.3172626722735004e-07,1.0,375767.28125,1128.0297191143036
378,11446.09765625,,19103.704162597656,0.04193872585892677,71738632.0,35869316.0,13.415740013122559,4.708767065153552e-08,0.9999999403953552,382138.0,1130.4513010978699
379,10376.78125,,17106.99055814743,0.03265335038304329,58377696.0,29188848.0,13.415666580200195,-7.629394360719743e-08,1.0,334839.71875,1133.1041481494904
380,12141.6884765625,9905.87109375,20232.764236450195,0.0589914433658123,81264104.0,40632052.0,13.415596008300781,-1.2934208371007117e-07,0.9999999403953552,453406.0,1137.5494463443756
381,12897.958984375,,21119.69214439392,0.07317900657653809,84580136.0,42290068.0,13.415539741516113,3.278255533700758e-08,0.9999999403953552,500672.28125,1139.9911222457886
382,11243.0625,,18533.959888458252,0.067782923579216,65823744.0,32911872.0,13.41549301147461,2.9802322831784522e-09,0.9999999403953552,377463.375,1142.6014242172241
383,12112.611328125,,19420.032596588135,0.23181724548339844,67802320.0,33901160.0,13.36160659790039,4.649162121950212e-08,0.9999999403953552,59890.8984375,1145.5640141963959
384,12449.541015625,,20627.36322402954,0.034745607525110245,81328360.0,40664180.0,13.4154634475708,-5.9604643443123e-10,1.0000001192092896,460456.53125,1147.9484832286835
385,13775.1708984375,,22928.798407554626,0.005707855336368084,104197232.0,52098616.0,13.415478706359863,-1.6927718604620168e-07,0.9999999403953552,558809.875,1150.9110691547394
386,11634.3232421875,,19842.384492874146,0.20402635633945465,80413376.0,40206688.0,13.388513565063477,-6.437301891537572e-08,1.0,72405.1484375,1153.313158273697
387,11937.5126953125,,20332.36598587036,0.09928634762763977,83617648.0,41808824.0,13.388528823852539,-1.0311603659829416e-07,0.9999999403953552,228938.921875,1155.6949062347412
388,11608.2001953125,,18694.720907211304,0.13854753971099854,66061876.0,33030938.0,13.388518333435059,9.059905892172537e-08,0.9999999403953552,177302.25,1158.3063361644745
389,9122.5517578125,,15050.15032196045,0.018882999196648598,43877272.0,21938636.0,13.44235610961914,-1.5199184133507515e-07,1.0,261503.0625,1161.38436627388
390,11976.81640625,,19078.22218322754,0.0663326233625412,63698924.0,31849462.0,13.388470649719238,1.19209286886246e-09,1.0,288400.625,1163.6785562038422
391,11212.5166015625,,18790.457961559296,-0.03651786968111992,71780408.0,35890204.0,13.4423189163208,-1.8656254496818292e-07,0.9999999403953552,340983.0625,1166.394189119339
392,12341.4580078125,,21053.233030319214,0.05224715173244476,93011664.0,46505832.0,13.415340423583984,1.0132789718397817e-08,1.0,441978.65625,1169.4961442947388
393,15428.35546875,,25433.758296966553,0.025437651202082634,127992808.0,63996404.0,13.442235946655273,-3.457069297496673e-08,1.0,446852.71875,1172.811410188675
394,11947.4404296875,,20414.40503692627,0.12499377876520157,85604112.0,42802056.0,13.388337135314941,3.516673885428645e-08,0.9999999403953552,222395.0625,1175.8629202842712
395,11865.220703125,,19266.813842773438,0.12552686035633087,69125128.0,34562564.0,13.388299942016602,-8.34465012644614e-08,1.0,267237.53125,1178.623544216156
396,11363.154296875,,18739.89695739746,0.051306601613759995,65199208.0,32599604.0,13.415173530578613,-1.1444091541079615e-07,0.9999999403953552,225988.078125,1181.652889251709
397,12970.9912109375,,20960.82036781311,0.11123116314411163,79733272.0,39866636.0,13.388152122497559,-7.5101851848558e-08,1.0,242334.234375,1185.225093126297
398,10398.408203125,,17246.081588745117,0.32229235768318176,56714828.0,28357414.0,13.361132621765137,5.7220457705398076e-08,1.0,221977.6875,1188.1132881641388
399,11763.689453125,,19953.95085144043,0.1640539914369583,79029584.0,39514792.0,13.388010025024414,-1.609325472884393e-08,0.9999999403953552,288069.53125,1191.0819761753082
400,13008.791015625,11734.974609375,21866.944196224213,0.020858077332377434,95626848.0,47813424.0,13.441841125488281,7.748603536583687e-08,1.0,402149.28125,1196.0658130645752
401,11412.2216796875,,18870.890159606934,0.014404449611902237,67958048.0,33979024.0,13.414887428283691,-8.225440950582197e-08,0.9999999403953552,395804.21875,1198.8898181915283
402,10900.4287109375,,17736.828125,-0.01278718002140522,59356276.0,29678138.0,13.468732833862305,1.4841556605915684e-07,0.9999999403953552,56114.0625,1201.5439281463623
403,10816.224609375,,18072.53821182251,0.0800398662686348,65519668.0,32759834.0,13.414763450622559,4.172325152040912e-09,1.0,286847.65625,1205.1177401542664
404,11549.4912109375,,18983.723960876465,0.2810590863227844,68368944.0,34184472.0,13.387734413146973,5.0067900048134106e-08,1.0,539554.125,1208.0195882320404
405,11543.37890625,,19308.006629943848,0.17360198497772217,74306112.0,37153056.0,13.387665748596191,5.602836594675864e-08,1.0,79357.1484375,1211.5807361602783
406,11919.84765625,,19750.966762542725,0.07723679393529892,74793944.0,37396972.0,13.414538383483887,-1.8477439311936905e-07,0.9999999403953552,311086.96875,1215.4575581550598
407,11480.9619140625,,19020.138370513916,0.23780569434165955,69821304.0,34910652.0,13.387524604797363,-5.4836274188119205e-08,0.9999999403953552,380778.375,1218.2293481826782
408,11394.03515625,,19347.639456748962,-0.044398535043001175,75240424.0,37620212.0,13.4413423538208,1.6570091077028337e-07,1.0,375780.28125,1222.769617319107
409,11918.091796875,,20102.644428253174,0.09105531871318817,80246944.0,40123472.0,13.414334297180176,-2.4080276261884137e-07,0.9999999403953552,397162.71875,1225.6184163093567
410,11293.0625,,17478.20453262329,0.2777656316757202,50147216.0,25073608.0,13.387336730957031,7.629394360719743e-08,0.9999999403953552,291571.8125,1228.3328440189362
411,10829.841796875,,17378.97241973877,0.24131664633750916,55814040.0,27907020.0,13.387304306030273,9.775161657898934e-08,0.9999999403953552,284927.875,1231.573889017105
412,12483.421875,,20424.360452651978,0.005527124274522066,79331816.0,39665908.0,13.414236068725586,-4.172325152040912e-09,0.9999999403953552,468662.0,1234.4518291950226
413,11000.8291015625,,18008.84579849243,0.43623411655426025,60110140.0,30055070.0,13.360346794128418,-1.4305114426349519e-08,1.0,1440571.375,1237.3863470554352
414,10964.3056640625,,18404.83037185669,0.026014918461441994,67817616.0,33908808.0,13.414198875427246,8.523463890242056e-08,1.0,289127.71875,1240.2675051689148
415,12257.845703125,,20369.511043548584,0.42022913694381714,79863288.0,39931644.0,13.360308647155762,1.4543533666255826e-07,0.9999999403953552,1199368.375,1243.2684962749481
416,11043.2275390625,,18479.173656463623,0.02197643369436264,67709736.0,33854868.0,13.441096305847168,4.708767065153552e-08,1.0,351517.5625,1245.9389312267303
417,13958.203125,,22872.76571083069,0.10405173152685165,99507480.0,49753740.0,13.414165496826172,3.6358834165639564e-08,1.0,461087.53125,1248.7471981048584
418,12190.1201171875,,20323.414560317993,0.07038774341344833,81887056.0,40943528.0,13.441113471984863,5.7220457705398076e-08,0.9999999403953552,415737.46875,1251.922264099121
419,13394.5888671875,,22098.11534690857,0.10347654670476913,93273464.0,46636732.0,13.414196968078613,-8.106231774718253e-08,1.0,496160.03125,1254.7560923099518
420,11540.365234375,11331.205078125,19408.643264770508,0.3261070251464844,76573336.0,38286668.0,13.360356330871582,-6.67572024326546e-08,1.0,1050726.625,1260.2045702934265
421,12814.259765625,,20931.243520736694,-0.014051370322704315,87002976.0,43501488.0,13.44118881225586,-8.225440950582197e-08,0.9999999403953552,309425.90625,1262.9694893360138
422,12396.7490234375,,20803.5086479187,0.034403249621391296,87010096.0,43505048.0,13.44119644165039,-1.3172626722735004e-07,1.0,453170.375,1265.6992981433868
423,10785.1474609375,,17237.313314437866,0.18090324103832245,52677120.0,26338560.0,13.38736343383789,7.5101851848558e-08,1.0,108512.140625,1268.2899341583252
424,10858.267578125,,18225.86930656433,-0.03058650903403759,64269096.0,32134548.0,13.441269874572754,6.020069065471034e-08,1.0000001192092896,344415.40625,1271.1859030723572
425,13595.8603515625,,22670.3883934021,0.25201770663261414,101743512.0,50871756.0,13.360485076904297,6.437301891537572e-08,0.9999999403953552,261350.21875,1274.2029011249542
426,11517.42578125,,19638.308528900146,0.302491694688797,78050016.0,39025008.0,13.387419700622559,7.271766833127913e-08,1.0,76018.0546875,1277.421766281128
427,14168.1826171875,,23727.84169960022,-0.03446018323302269,110442792.0,55221396.0,13.441451072692871,1.3172626722735004e-07,0.9999999403953552,450059.65625,1281.2535769939423
428,11406.849609375,,19538.732530593872,0.3602578341960907,81188184.0,40594092.0,13.360767364501953,-1.1920929132713809e-08,1.0,1449755.25,1284.2615671157837
429,11154.0234375,,18531.708332061768,0.4355906546115875,66306408.0,33153204.0,13.360876083374023,-3.33786012163273e-08,1.0,1755251.0,1288.1781220436096
430,13037.6416015625,,21183.15076637268,-0.033401452004909515,83862320.0,41931160.0,13.468716621398926,-1.27553946072112e-07,0.9999999403953552,70768.3984375,1291.6206362247467
431,12393.2099609375,,20576.30492401123,0.0644025057554245,83966936.0,41983468.0,13.468655586242676,-1.3887881777918665e-07,1.0,71162.1171875,1294.7720420360565
432,11270.3037109375,,18918.26303100586,0.24766425788402557,70712424.0,35356212.0,13.38794231414795,1.7762184256753244e-07,0.9999999403953552,260611.265625,1297.2804789543152
433,12425.3779296875,,20634.033964157104,-0.09814264625310898,86508896.0,43254448.0,13.468854904174805,-1.0550022011557303e-07,1.0,71685.2578125,1299.7769792079926
434,11925.5615234375,,19419.822425842285,0.32447218894958496,70632384.0,35316192.0,13.36098861694336,-9.53674295089968e-09,0.9999999403953552,341650.5,1302.639659166336
435,10386.7333984375,,17088.65253019333,0.176761195063591,56870308.0,28435154.0,13.387840270996094,-3.993511299427155e-08,0.9999999403953552,75887.8203125,1304.8477313518524
436,12373.9169921875,,20097.367700576782,0.15131807327270508,74783704.0,37391852.0,13.414665222167969,7.748603536583687e-08,0.9999999403953552,340566.90625,1307.2763640880585
437,12398.03125,,20772.40029144287,0.09110461920499802,84867784.0,42433892.0,13.414594650268555,-6.258487417198921e-08,0.9999999403953552,348353.21875,1309.7888162136078
438,12478.142578125,,20351.119903564453,0.0830497145652771,77084040.0,38542020.0,13.414529800415039,3.33786012163273e-08,0.9999999403953552,460372.625,1312.7352981567383
439,11200.9716796875,,18274.65311050415,0.08347351849079132,62105472.0,31052736.0,13.414477348327637,-3.516673885428645e-08,0.9999999403953552,318335.875,1315.4328200817108
440,12063.21484375,10920.234375,20226.660610198975,0.062494613230228424,82741192.0,41370596.0,13.414440155029297,8.106231774718253e-08,1.0,327135.15625,1321.2467720508575
441,10851.958984375,,17789.76047897339,0.17771542072296143,58822676.0,29411338.0,13.387459754943848,2.3841858265427618e-08,0.9999999403953552,211361.390625,1324.138892173767
442,13071.009765625,,21120.592001914978,-0.04871288314461708,83134576.0,41567288.0,13.441262245178223,-8.285045538514169e-08,0.9999999403953552,448439.5,1327.0424001216888
443,10072.037109375,,16740.41446495056,0.2223307490348816,54351520.0,27175760.0,13.387321472167969,-2.0265579436795633e-08,1.0,218506.6875,1329.9490842819214
444,11943.8671875,,19780.31803703308,-0.016338586807250977,75100672.0,37550336.0,13.441130638122559,1.758337049295733e-07,1.0,379995.78125,1332.7358441352844
445,12715.47265625,,21715.093006134033,0.13593460619449615,96336608.0,48168304.0,13.387202262878418,-1.0251999071897444e-07,1.0,85058.9921875,1335.5942862033844
446,10983.8173828125,,18371.068746566772,-0.044065218418836594,65899264.0,32949632.0,13.467874526977539,-4.8279762410174953e-08,1.0,66295.65625,1338.428372144699
447,11148.818359375,,18131.892568588257,0.09521108865737915,60375796.0,30187898.0,13.41375732421875,4.0531158873591266e-08,1.0,134521.21875,1341.548756122589
448,12373.12109375,,20273.710563659668,0.14380568265914917,78574488.0,39287244.0,13.386608123779297,3.7550925924279e-08,1.0,125439.6328125,1344.1998522281647
449,11542.4140625,,18994.798518180847,-0.0012249946594238281,68680648.0,34340324.0,13.440284729003906,-6.496906479469544e-08,1.0,402110.15625,1347.229112148285
450,14483.248046875,,23965.763710021973,0.07102520018815994,111752704.0,55876352.0,13.386236190795898,-1.3470649662394862e-07,0.9999998807907104,372123.3125,1350.539558172226
451,12236.8779296875,,19957.285703659058,0.1401427686214447,74652624.0,37326312.0,13.386061668395996,-5.781650713743147e-08,0.9999999403953552,128563.9375,1353.6182272434235
452,10576.78125,,18288.179430007935,0.0057408809661865234,71285976.0,35642988.0,13.439750671386719,-7.748603536583687e-09,1.0,342517.90625,1356.3599472045898
453,12497.05859375,,20513.58895111084,0.06532476097345352,81038016.0,40519008.0,13.412651062011719,-8.463859302310084e-08,1.0,362632.8125,1359.266594171524
454,11493.0146484375,,19525.233055114746,0.026829175651073456,76996472.0,38498236.0,13.439428329467773,-6.973743182925318e-08,0.9999999403953552,393697.125,1362.0447001457214
455,11677.3642578125,,19233.6744556427,0.014510860666632652,71289784.0,35644892.0,13.412362098693848,-1.5199184133507515e-07,1.0,381285.0,1364.9337983131409
456,12142.478515625,,19777.054027557373,0.22874164581298828,74163600.0,37081800.0,13.385293006896973,-8.285045538514169e-08,1.0,159823.53125,1367.3867771625519
457,12958.826171875,,20778.069974899292,0.05400099605321884,79577280.0,39788640.0,13.412127494812012,1.0967254837623841e-07,0.9999999403953552,494078.125,1370.2657582759857
458,12697.919921875,,20566.21364212036,0.18356403708457947,74801568.0,37400784.0,13.385119438171387,-1.1920929132713809e-08,0.9999999403953552,69059.8984375,1373.2989733219147
459,10906.6689453125,,17556.96434402466,0.1087818518280983,55285156.0,27642578.0,13.411938667297363,-2.2053718851111626e-08,1.0,309343.625,1521.4357900619507
460,13280.068359375,11161.220703125,21383.71455001831,0.07556294649839401,82638736.0,41319368.0,13.384932518005371,-1.847744002247964e-08,0.9999999403953552,416724.09375,1526.6668453216553
461,12028.0517578125,,19011.712951660156,0.06934609264135361,63633796.0,31816898.0,13.411787033081055,-5.9604645663569045e-09,1.0,364042.03125,1529.1564779281616
462,12042.4423828125,,20228.51006412506,0.03059709630906582,82772384.0,41386192.0,13.438672065734863,-1.12652777772837e-07,1.0,417654.84375,1532.1972742080688
463,13444.7353515625,,22410.0027923584,0.3014008402824402,97306768.0,48653384.0,13.357841491699219,8.106231774718253e-08,0.9999998807907104,83168.1328125,1535.2964680194855
464,11448.0732421875,,19118.17095375061,0.01973700523376465,73396200.0,36698100.0,13.43869400024414,6.556510889765832e-09,1.0,394499.25,1541.5424041748047
465,11348.369140625,,19719.729382753372,-0.014017028734087944,84826576.0,42413288.0,13.465681076049805,-1.2576579422329814e-07,0.9999998807907104,78682.8046875,1546.4521842002869
466,11946.55078125,,19390.648014068604,0.03227768838405609,69855152.0,34927576.0,13.41186237335205,8.642673776648735e-08,1.0,264566.46875,1550.1002070903778
467,13551.6298828125,,22383.94897699356,0.08874991536140442,99537784.0,49768892.0,13.41186237335205,-1.4305115314527939e-07,0.9999999403953552,501708.75,1553.0881700515747
468,12246.529296875,,20188.82470035553,0.04587092250585556,80219464.0,40109732.0,13.438811302185059,3.6358834165639564e-08,0.9999999403953552,439251.125,1556.1654002666473
469,13499.7099609375,,22148.821495056152,0.025447111576795578,95033936.0,47516968.0,13.41191291809082,-1.8477439311936905e-07,1.0,503778.46875,1558.8022532463074
470,11947.529296875,,19655.41290664673,0.21353894472122192,74729728.0,37364864.0,13.384992599487305,5.662441182607836e-08,1.0,126228.7734375,1561.4779851436615
471,10736.0849609375,,17731.14084625244,0.21365275979042053,60737936.0,30368968.0,13.385035514831543,-3.218650945768786e-08,1.0,528383.75,1564.0670320987701
472,11815.0654296875,,19429.06174468994,0.13540929555892944,70958984.0,35479492.0,13.411996841430664,4.1127204752910984e-08,0.9999999403953552,154993.71875,1566.6354351043701
473,11683.26171875,,18943.23756790161,-0.02185288444161415,67982232.0,33991116.0,13.438969612121582,-1.5497207073167374e-07,1.0,405449.21875,1569.2781109809875
474,10186.841796875,,16959.883850097656,0.43942928314208984,55942716.0,27971358.0,13.35818862915039,-1.7166138377433526e-07,0.9999999403953552,1346201.0,1572.1383030414581
475,14769.0263671875,,23752.715549468994,0.07447550445795059,103155376.0,51577688.0,13.412064552307129,1.8239020960209018e-07,0.9999999403953552,617224.9375,1574.8405492305756
476,10513.1328125,,17471.11168384552,-0.060602959245443344,61446164.0,30723082.0,13.4656400680542,9.536743306171047e-08,1.0,67774.7734375,1577.5746760368347
477,13422.654296875,,22202.8789768219,0.3756168782711029,93961752.0,46980876.0,13.358105659484863,2.9802322387695312e-08,0.9999999403953552,896171.0625,1580.0668210983276
478,13331.8759765625,,22804.677738189697,0.025507288053631783,109300328.0,54650164.0,13.41186237335205,1.2934208371007117e-07,1.0,510467.375,1582.7484102249146
479,13834.6748046875,,22286.238389015198,0.08827389776706696,90108888.0,45054444.0,13.411765098571777,3.5762786065873797e-09,0.9999999403953552,524516.3125,1585.333702325821
480,14039.5927734375,10758.8134765625,23468.35214996338,0.163752019405365,109541400.0,54770700.0,13.384756088256836,-4.947185416881439e-08,1.0,390597.125,1590.6254551410675
481,12704.09765625,,20556.916088104248,0.03653658926486969,78425344.0,39212672.0,13.411630630493164,-1.1026859425555813e-07,1.0,386555.75,1593.0690801143646
482,12955.5537109375,,20831.616134643555,0.1747736930847168,77031144.0,38515572.0,13.384635925292969,1.6093254373572563e-07,0.9999999403953552,263973.75,1595.7318511009216
483,12501.7783203125,,20165.311611175537,0.0389224998652935,74403552.0,37201776.0,13.41149616241455,-5.125999535948722e-08,1.0,447774.21875,1598.1808860301971
484,10499.1533203125,,17020.516695022583,0.3142699897289276,55355268.0,27677634.0,13.357580184936523,5.841255301675119e-08,0.9999999403953552,1131404.75,1600.8018403053284
485,14111.8876953125,,22707.964195251465,0.051872242242097855,95393400.0,47696700.0,13.411381721496582,2.9802322831784522e-09,0.9999999403953552,530625.625,1603.6358830928802
486,15667.291015625,,24759.549823760986,0.0676197037100792,110334872.0,55167436.0,13.438257217407227,2.6822089438383045e-08,0.9999999403953552,560697.5625,1606.6091520786285
487,11773.634765625,,19797.93962097168,0.08067767322063446,78420088.0,39210044.0,13.411293983459473,-6.556510889765832e-09,0.9999999403953552,128616.34375,1612.052175283432
488,11775.634765625,,20142.475311279297,0.3655240535736084,82378672.0,41189336.0,13.357369422912598,-1.537799789730343e-07,1.0,866094.3125,1614.819321155548
489,13213.0498046875,,21167.159812927246,0.11181726306676865,79977752.0,39988876.0,13.384217262268066,-1.5139579545575543e-07,0.9999999403953552,243428.015625,1617.9124121665955
490,11362.96484375,,18429.89466047287,-0.0602179616689682,64011276.0,32005638.0,13.437994003295898,-7.5101851848558e-08,0.9999999403953552,364092.78125,1620.3202261924744
491,10419.41015625,,16952.072803497314,-0.016951169818639755,54310144.0,27155072.0,13.410964012145996,8.165836362650225e-08,1.0,298160.96875,1622.6463191509247
492,10633.1455078125,,17571.338377952576,0.0291775893419981,58857176.0,29428588.0,13.437758445739746,4.708767065153552e-08,0.9999999403953552,310136.65625,1624.9735879898071
493,12214.1328125,,19932.35831451416,-0.027416085824370384,73309320.0,36654660.0,13.43765640258789,-5.841255301675119e-08,0.9999999403953552,395769.46875,1627.3010251522064
494,14448.63671875,,24376.80882358551,-0.011047973297536373,118182752.0,59091376.0,13.437551498413086,-1.2993812958939088e-07,1.0,503557.34375,1630.0250532627106
495,11603.5107421875,,19113.22130203247,-0.041000232100486755,70795304.0,35397652.0,13.464380264282227,1.0728836485895954e-08,1.0,74858.546875,1632.380039215088
496,11035.7802734375,,18112.433849334717,-0.006656980607658625,62658028.0,31329014.0,13.437211990356445,6.3776973036056e-08,0.9999999403953552,370825.0,1634.7075791358948
497,11711.9521484375,,19223.995735168457,0.44660866260528564,69667288.0,34833644.0,13.356200218200684,5.841255301675119e-08,0.9999999403953552,1616143.125,1637.5252730846405
498,12047.1708984375,,20107.45217514038,-0.024189557880163193,80011496.0,40005748.0,13.436771392822266,3.5762788286319847e-08,0.9999999403953552,359020.5625,1640.1288712024689
499,12607.248046875,,21450.03915977478,0.05759038031101227,94759328.0,47379664.0,13.409645080566406,5.424022830879949e-08,0.9999998807907104,346158.0,1642.5721783638
500,15394.7705078125,11692.029296875,25749.20227241516,0.04648004472255707,131998048.0,65999024.0,13.409460067749023,1.19209286886246e-09,0.9999999403953552,687928.5,1648.1282451152802
501,11608.3525390625,,19018.776931762695,-0.03940504044294357,69196400.0,34598200.0,13.4362154006958,4.3511391822903533e-08,1.0,380559.125,1650.6519780158997
502,11764.2587890625,,18993.714225769043,0.13587769865989685,67433200.0,33716600.0,13.38219928741455,1.0371208247761388e-07,0.9999999403953552,392091.5625,1653.3146061897278
503,10480.1142578125,,17263.135682106018,0.03231792524456978,56475088.0,28237544.0,13.408954620361328,-2.0146370616203058e-07,1.0,337693.8125,1655.5995922088623
504,11879.9140625,,20073.203662872314,0.3186854422092438,83074056.0,41537028.0,13.354950904846191,1.2874603783075145e-07,1.0,479602.71875,1657.8324632644653
505,11904.4208984375,,19789.509593963623,0.0012720966478809714,77092416.0,38546208.0,13.408672332763672,1.3828277189986693e-07,1.0,236044.078125,1660.1202759742737
506,12020.076171875,,19859.28830718994,0.20252257585525513,75351432.0,37675716.0,13.381577491760254,4.1127204752910984e-08,0.9999999403953552,129513.390625,1662.4894151687622
507,13019.6318359375,,21023.322523117065,-0.02895377203822136,82165480.0,41082740.0,13.408377647399902,-6.735324831197431e-08,1.0000001192092896,485104.5625,1664.8596050739288
508,12085.53515625,,19711.055557250977,0.16310063004493713,71858976.0,35929488.0,13.381321907043457,-1.0728836485895954e-08,1.0,337701.84375,1667.2525811195374
509,13957.09375,,22924.17391395569,0.014449567534029484,99630328.0,49815164.0,13.435028076171875,-4.8279762410174953e-08,1.0,563086.625,1669.7419850826263
510,10724.083984375,,17815.86018371582,0.02551044523715973,63205816.0,31602908.0,13.434897422790527,-1.7225742965365498e-07,1.0,350366.75,1672.2600030899048
511,10453.25,,17052.98924636841,0.052770815789699554,55442840.0,27721420.0,13.407861709594727,-1.0490417423625331e-07,0.9999999403953552,47928.796875,1674.620114326477
512,9373.5166015625,,15300.46759223938,0.3131760358810425,43265172.0,21632586.0,13.38064956665039,5.9604645663569045e-09,1.0,680076.25,1677.345947265625
