episode,return,baseline,total_rate,loss,entropy,grad_norm,sec
232,30619.58203125,26222.591964350733,32165.968154907227,-1.2567946910858154,12.686807632446289,0.8102383017539978,1.3000550270080566
233,24804.16015625,26151.670373945697,26061.453763961792,-0.7972598075866699,12.954917907714844,0.7608510851860046,0.9807338714599609
234,27131.57421875,26200.66556618591,28600.87238883972,-0.6925550699234009,12.954870223999023,1.0158970355987549,1.0324022769927979
235,26885.87109375,26234.925842564116,28227.912992477417,-0.5351688265800476,13.2255220413208,0.9730201363563538,1.0193767547607422
236,28821.53125,26364.25611293591,30240.422912597656,-1.0674707889556885,12.684770584106445,0.842181921005249,0.9298062324523926
237,25893.966796875,26340.741647132865,27295.062084197998,-0.6288816928863525,12.954488754272461,1.1527740955352783,0.8839981555938721
238,28642.40234375,26455.82468196372,30075.85878753662,-0.2877151370048523,13.224710464477539,1.3581676483154297,0.9216699600219727
239,28689.580078125,26567.512451771785,30163.131622314453,-1.182421326637268,12.68476390838623,0.9061794877052307,1.0572290420532227
240,24535.123046875,26465.892981526944,25774.11298751831,-0.6545906662940979,12.954630851745605,1.1579103469848633,1.2747039794921875
241,25954.970703125,26440.346867606844,27334.17402458191,-1.1055177450180054,12.684871673583984,1.256127119064331,1.4880321025848389
242,23175.88671875,26277.123860164,24375.312271118164,-1.2281755208969116,12.684964179992676,0.8385500311851501,0.8850831985473633
243,29973.708984375,26461.95311637455,31479.87250518799,-0.3287365436553955,13.49462890625,1.1592870950698853,0.8878321647644043
244,30808.11328125,26679.26112461832,32462.91120147705,-0.07264040410518646,13.49450969696045,0.5065613389015198,0.9456400871276855
245,26918.94921875,26691.2455293249,28323.533763885498,-0.848482608795166,12.954713821411133,0.6896634697914124,1.0831410884857178
246,30077.435546875,26860.555030202402,31572.385192871094,-0.8483366966247559,12.954989433288574,0.8978398442268372,1.062425136566162
247,27909.3046875,26912.99251306728,29275.20655822754,-1.1489899158477783,12.684663772583008,1.069470763206482,0.8941538333892822
248,27383.177734375,26936.501774132663,28740.34861946106,-0.7480155825614929,12.954432487487793,0.7195796370506287,0.9051649570465088
249,26777.181640625,26928.535767457277,28132.77088356018,-0.4163554906845093,13.22425651550293,0.9092703461647034,0.8813591003417969
250,22108.337890625,26687.52587361566,23186.659587860107,-0.7873961925506592,12.9544038772583,0.39106255769729614,0.8853578567504883
251,24733.1015625,26589.80465805988,26052.908096313477,-0.821302592754364,12.9544677734375,0.6946088671684265,0.8927760124206543
252,31069.169921875,26813.772921250635,32747.015049934387,-0.7616057395935059,12.954434394836426,0.8900801539421082,0.9177889823913574
253,28152.669921875,26880.717771281852,29617.447855949402,-1.1486141681671143,12.684895515441895,0.9628411531448364,0.87558913230896
254,24395.951171875,26756.47944131151,25709.182965278625,-0.5095250010490417,13.231671333312988,0.9336684942245483,0.887732982635498
255,22018.65625,26519.58828174593,23202.136375427246,-1.0885241031646729,12.684632301330566,0.6256987452507019,1.0916171073913574
256,25494.49609375,26468.333672346133,26781.643704414368,-0.48783621191978455,13.224119186401367,0.7396652698516846,0.9205329418182373
257,30489.078125,26669.370894978827,32078.682983398438,-0.7427179217338562,12.955015182495117,0.5916139483451843,0.9623489379882812
258,27361.271484375,26703.965924448636,28728.780450820923,-0.4639238715171814,13.224386215209961,1.0097675323486328,0.9242579936981201
259,23677.3046875,26552.632862601204,24920.45768737793,-0.8361125588417053,12.955395698547363,0.7161948680877686,1.520766019821167
260,24260.826171875,26438.042528064892,25488.405139923096,-0.43438589572906494,13.22453498840332,0.736538290977478,1.1287670135498047
261,25054.12890625,26368.846846974146,26469.65837097168,-1.3967018127441406,12.414932250976562,0.5867695808410645,1.0149519443511963
262,24152.771484375,26258.043078844184,25388.999069213867,-0.6854829788208008,12.96092414855957,0.9123319387435913,0.9235188961029053
263,24184.640625,26154.372956151976,25514.814380645752,-0.7670190334320068,12.960821151733398,0.7035833597183228,0.9841420650482178
264,27590.283203125,26226.168468500626,28926.895652770996,-0.6839923858642578,12.954078674316406,0.9038212895393372,1.004054069519043
265,26381.205078125,26233.920298981844,27785.008241653442,-0.48957711458206177,13.223759651184082,0.5180793404579163,0.9455139636993408
266,24464.28125,26145.43834653275,25692.920637130737,-1.0310940742492676,12.684030532836914,0.8830077648162842,0.9114999771118164
267,28901.962890625,26283.26457373736,30360.040775299072,-0.7892017364501953,12.95580768585205,0.625529408454895,0.8700990676879883
268,26127.1796875,26275.460329425492,27573.979949235916,-0.21269163489341736,13.494009017944336,0.6203160285949707,0.9209737777709961
269,27118.591796875,26317.616902797963,28475.168323516846,-0.8444406986236572,12.957982063293457,0.6704580187797546,0.9368221759796143
270,24562.59765625,26229.865940470565,25739.734260559082,-0.7797377109527588,12.954432487487793,0.49937915802001953,0.9982099533081055
271,26564.34375,26246.589830947036,28034.491722106934,-0.7952457070350647,12.954544067382812,0.44035422801971436,0.9911239147186279
272,31687.849609375,26518.652819868432,33289.811027526855,-0.44875162839889526,13.224868774414062,0.8445408344268799,1.617177963256836
273,26249.2890625,26505.18463200001,27517.05011367798,-1.0828794240951538,12.684846878051758,0.7763087749481201,1.023892879486084
274,34087.3984375,26884.29532227501,35884.35541534424,-1.253008484840393,12.685002326965332,1.0508060455322266,1.1329920291900635
275,27744.07421875,26927.28426709876,29145.301990509033,-1.1576805114746094,12.68489933013916,0.991972029209137,1.0050768852233887
276,25059.365234375,26833.88831546257,26349.972677230835,-1.0100975036621094,12.685281753540039,0.6774450540542603,1.280107021331787
277,26096.20703125,26797.00425125194,27399.099447250366,-1.2455415725708008,12.770535469055176,1.1610480546951294,0.970512866973877
278,26570.865234375,26785.697300408094,27978.677828788757,-1.1159392595291138,12.685182571411133,0.4976194500923157,0.9861252307891846
279,24176.865234375,26655.255697106437,25502.856533050537,-1.0570991039276123,12.684976577758789,0.8779168128967285,0.9344158172607422
280,25939.025390625,26619.444181782364,27275.031894683838,-1.4513131380081177,12.415226936340332,0.6683739423751831,1.111356258392334
281,25120.42578125,26544.493261755746,26399.09706878662,-0.5208031535148621,13.224637031555176,0.28199440240859985,0.9948611259460449
282,23651.19140625,26399.828168980457,24828.007202148438,-0.8171228170394897,12.954602241516113,0.8397583961486816,1.000209093093872
283,25916.390625,26375.656291781434,27312.641275405884,-0.7981855869293213,12.954447746276855,1.0777747631072998,0.9385290145874023
284,26570.3984375,26385.393399067358,27860.67579650879,-0.9755478501319885,12.685018539428711,0.7372251152992249,0.8485450744628906
285,26166.208984375,26374.434178332736,27471.82328224182,-0.10715141147375107,13.494158744812012,0.9328632354736328,0.8966500759124756
286,28902.462890625,26500.83561394735,30394.803005218506,-1.0642982721328735,12.684582710266113,0.9021801352500916,0.8776428699493408
287,23304.916015625,26341.039634031233,24559.849266052246,-1.7582978010177612,12.145166397094727,0.314300000667572,1.0514469146728516
288,27082.396484375,26378.10747654842,28399.563610076904,-0.709284782409668,12.954706192016602,0.7152826189994812,0.8596317768096924
289,28056.962890625,26462.050247252246,29473.145503997803,-1.076003074645996,12.686503410339355,0.4558147192001343,0.8876931667327881
290,28103.759765625,26544.135723170883,29570.658821105957,-0.8776603937149048,12.955154418945312,0.6855847835540771,1.008415937423706
291,29553.111328125,26694.584503418588,31031.08133983612,-0.6953190565109253,12.955352783203125,0.9152910113334656,0.9558911323547363
292,26352.90625,26677.50059074766,27507.73677444458,-1.8939350843429565,12.147003173828125,0.628787100315094,0.9372048377990723
293,31213.349609375,26904.293041679026,32743.901210784912,-0.585119366645813,13.225728034973145,1.036175012588501,0.8823268413543701
294,22802.849609375,26699.220870063822,24084.61753845215,-0.3879183828830719,13.22582721710205,0.7924566268920898,0.9098596572875977
295,25409.484375,26634.73404531063,26698.698902130127,-0.9387352466583252,12.686166763305664,1.3285013437271118,1.064809799194336
296,26759.28125,26640.961405545095,28199.902744293213,-0.15107345581054688,13.496217727661133,1.0128601789474487,0.9763660430908203
297,26241.3515625,26620.98091339284,27555.95605278015,-1.1922366619110107,12.687044143676758,0.8356833457946777,0.963947057723999
298,25182.482421875,26549.05598881695,26427.71269607544,-0.8394689559936523,12.956872940063477,0.9485257267951965,1.0414788722991943
299,26689.513671875,26556.07887296985,28068.20435333252,-1.140919804573059,12.687155723571777,0.9282906651496887,0.9234650135040283
300,26841.11328125,26570.330593383856,28247.636805534363,-0.41180840134620667,13.227185249328613,0.4093497693538666,0.8855857849121094
301,30943.81640625,26789.00488402716,32681.411241531372,-0.44311365485191345,13.22832202911377,0.6173568964004517,0.9117128849029541
302,23352.283203125,26617.16879998205,24601.930223464966,-0.54280024766922,13.22753620147705,0.8149389624595642,0.8988051414489746
303,23564.501953125,26464.535457639195,24817.278270721436,-1.2803269624710083,12.417726516723633,0.9265621304512024,1.0767321586608887
304,25138.818359375,26398.249602725984,26554.15834236145,-1.1379621028900146,12.688170433044434,0.6527178883552551,0.9734504222869873
305,26827.87890625,26419.731067902183,28213.41150856018,-0.4952313303947449,13.227581977844238,0.5545312762260437,0.9514260292053223
306,26593.58984375,26428.424006694575,28087.641716003418,-0.6729214191436768,12.958078384399414,0.7351945042610168,0.9434301853179932
307,24563.259765625,26335.165794641092,25735.50482940674,-0.8370060920715332,12.957850456237793,0.7741135358810425,0.9472529888153076
308,21854.14453125,26111.114731471534,22958.129684448242,-1.2211213111877441,12.6890869140625,0.888876736164093,1.1191680431365967
309,22410.93359375,25926.10567458546,23578.840705871582,-1.1766953468322754,12.688249588012695,0.8961313366889954,1.1263067722320557
310,22966.587890625,25778.129785387435,24109.458654403687,-0.7576642036437988,12.9578218460083,0.6418624520301819,0.9691281318664551
311,26584.798828125,25818.463237524313,28005.414321899414,-0.8403517603874207,12.957859992980957,0.9300034046173096,0.9317848682403564
312,26833.994140625,25869.239782679346,28253.60300064087,-0.518736720085144,13.227828979492188,1.2194020748138428,0.9483199119567871
313,24831.2109375,25817.338340420378,26089.434768676758,-0.8452185392379761,12.958305358886719,0.734922468662262,0.8824160099029541
314,26228.3515625,25837.88900152436,27507.518646240234,-1.0860297679901123,12.687929153442383,0.9698308110237122,0.915740966796875
315,26855.48046875,25888.768574885642,28328.585752487183,-0.3486108183860779,13.227615356445312,1.0176409482955933,0.9216451644897461
316,27759.37890625,25982.299091453857,29231.506888389587,-0.6876347661018372,12.957738876342773,0.7852236032485962,0.8956198692321777
317,29265.7265625,26146.47046500616,30710.975135803223,-0.8504475951194763,12.957876205444336,0.8732633590698242,0.8897790908813477
318,27470.46875,26212.67037925585,28913.60546875,-1.8265821933746338,12.149612426757812,0.7701088190078735,0.8858420848846436
319,30872.044921875,26445.639106386807,32506.748245239258,-0.8092131614685059,12.958267211914062,0.9575111865997314,0.8948507308959961
320,27657.92578125,26506.253440129967,29072.820167541504,-0.5521854162216187,13.2288818359375,0.7998058199882507,0.9157509803771973
321,24722.126953125,26417.047115779715,25981.982929229736,-0.2743251919746399,13.228025436401367,1.3481292724609375,0.8783769607543945
322,28769.298828125,26534.65970139698,30258.016635894775,-1.0569648742675781,12.687967300415039,0.7546288967132568,0.8849451541900635
323,24590.50390625,26437.45191163963,25838.914735794067,-0.3935762643814087,13.227956771850586,0.8538978695869446,0.8906629085540771
324,25491.12890625,26390.135761370148,26894.573163986206,-1.372651219367981,12.420019149780273,0.7406646013259888,0.8713791370391846
325,30023.130859375,26571.78551627039,31677.545535087585,-0.3703271746635437,13.228271484375,0.7355086803436279,0.8753657341003418
326,25674.82421875,26526.93745139437,26908.91209411621,-1.513482928276062,12.420798301696777,0.8227910995483398,1.0213587284088135
327,24468.1015625,26423.99565694965,25834.845190048218,-0.7855391502380371,12.958727836608887,0.7426859736442566,0.9253697395324707
328,24391.02734375,26322.347241289666,25698.107095718384,-0.9219698309898376,12.688989639282227,1.1535714864730835,0.9164161682128906
329,27373.3515625,26374.897457350184,28828.836463928223,-0.8207154273986816,12.959115982055664,0.7030119895935059,0.8815581798553467
330,27501.708984375,26431.238033701422,28947.06143951416,-0.6366108059883118,12.959210395812988,1.0838134288787842,0.9053480625152588
331,20577.462890625,26138.5492765476,21627.571086883545,-0.853236734867096,12.959487915039062,0.8034983277320862,0.8998379707336426
332,31190.37109375,26391.14036740772,32806.18322944641,-1.0687026977539062,12.690349578857422,0.9749270081520081,0.9438567161560059
333,24708.69140625,26307.017919349833,25985.867073059082,-0.49530959129333496,13.230300903320312,0.8846431374549866,0.8959488868713379
334,25032.919921875,26243.31301947609,26208.481159210205,-1.589599609375,12.421197891235352,0.6053990721702576,1.122438907623291
335,26339.029296875,26248.098833346034,27707.921854019165,-0.40829718112945557,13.230545043945312,0.5735613107681274,0.8863499164581299
336,24395.220703125,26155.45492683498,25711.878511428833,-0.8275372385978699,12.960325241088867,0.5473215579986572,0.8703112602233887
337,23058.341796875,26000.59927033698,24339.06037712097,-0.34088945388793945,13.230308532714844,0.806281328201294,1.0040521621704102
338,22373.947265625,25819.266670101384,23487.39403438568,-0.7638412117958069,12.96052360534668,0.8330815434455872,0.8663949966430664
339,23389.611328125,25697.783903002564,24627.96942138672,-0.14261911809444427,13.500688552856445,0.4830860197544098,1.0304548740386963
340,26796.611328125,25752.725274258686,28112.38624191284,-1.3989193439483643,12.421022415161133,0.42165470123291016,1.7552769184112549
341,27332.5625,25831.71713554575,28761.244411468506,-1.4747198820114136,12.421302795410156,1.0165371894836426,0.9126489162445068
342,25754.806640625,25827.871610799713,27151.149871826172,-0.21561522781848907,13.501115798950195,0.7918325066566467,0.9422109127044678
343,25783.224609375,25825.63926072848,27154.894771575928,-1.3620164394378662,12.421010971069336,0.9907671809196472,1.2977299690246582
344,23879.05078125,25728.309836754554,25173.921306610107,-0.8408774733543396,12.9612398147583,0.4619256556034088,0.971107006072998
345,27969.49609375,25840.369149604325,29495.96469116211,-1.0896285772323608,12.691247940063477,0.7451138496398926,0.939640998840332
346,25780.921875,25837.396785874105,27172.974769592285,-0.7717000246047974,12.965110778808594,0.5199015140533447,1.2567591667175293
347,32172.076171875,26154.13075517415,33887.52452468872,-0.804976224899292,12.961268424987793,0.5107662677764893,0.9231228828430176
348,21178.20703125,25905.334568977938,22371.21962928772,-0.036351628601551056,13.500818252563477,1.161318302154541,0.9281919002532959
349,24045.283203125,25812.33200068529,25212.30782699585,-0.581758975982666,13.23077392578125,0.8771234154701233,0.9641029834747314
350,25237.208984375,25783.575849869772,26454.631271362305,-0.17533935606479645,13.50068473815918,0.9532361030578613,0.9158592224121094
351,26402.447265625,25814.519420657532,27726.163427352905,-0.8725423812866211,12.9609375,0.9155887365341187,1.066190242767334
352,24496.017578125,25748.594328530908,25668.261697769165,-0.9240104556083679,12.96154499053955,0.7918745875358582,0.9677829742431641
353,27833.26953125,25852.828088666858,29278.088092803955,-0.4294944107532501,13.230461120605469,0.6574121117591858,0.9465909004211426
354,21967.146484375,25658.544008452263,23057.439518928528,-0.5207960605621338,13.230119705200195,0.8823930025100708,0.8792932033538818
355,26610.154296875,25706.124522873397,27899.708141326904,-0.6361938714981079,12.96081829071045,1.1143436431884766,1.7218220233917236
356,28228.150390625,25832.225816260976,29716.07040786743,-0.8325232267379761,12.960001945495605,0.6508471965789795,1.2313740253448486
357,30517.998046875,26066.514427791677,32103.736846923828,-1.201450228691101,12.68993854522705,0.615478515625,1.3944718837738037
358,26900.291015625,26108.20325718334,28252.75415802002,-1.0868048667907715,12.689790725708008,0.7820020318031311,1.1858320236206055
359,27734.1953125,26189.502859949174,29169.676485061646,-0.7551552057266235,12.959765434265137,0.7265336513519287,1.438636064529419
360,23907.638671875,26075.409650545465,25142.294647216797,-0.7968366146087646,12.95997142791748,0.691529393196106,1.3335380554199219
361,27044.130859375,26123.84571098694,28479.859756469727,-1.1372426748275757,12.689801216125488,0.6382454633712769,1.2562189102172852
362,29400.052734375,26287.656062156344,30908.37149620056,-0.91290682554245,12.959813117980957,0.945608377456665,0.9584920406341553
363,25500.8984375,26248.318180923525,26841.585620880127,-0.8047986030578613,12.959684371948242,0.4446198046207428,1.1246378421783447
364,29634.984375,26417.651490627348,31130.146411895752,-0.8512769937515259,12.960012435913086,0.6466960906982422,1.0968141555786133
365,25369.25,26365.23141609598,26525.020285606384,-0.4858211874961853,13.229443550109863,0.7146384119987488,1.351067304611206
366,25183.419921875,26306.14084138493,26502.092933654785,-0.2532019019126892,13.499330520629883,1.6392091512680054,0.9760911464691162
367,24224.845703125,26202.076084471933,25510.45527267456,-0.7288390398025513,12.96026611328125,0.8827809691429138,0.9033219814300537
368,26044.771484375,26194.210854467085,27391.85004425049,-0.4893493056297302,13.229070663452148,0.586155354976654,0.9191689491271973
369,26980.03125,26233.50187424373,28401.38010406494,-1.0905814170837402,12.689191818237305,1.063262701034546,1.37139892578125
370,27895.458984375,26316.599729750295,29368.485385894775,-0.9666434526443481,12.689116477966309,1.0807623863220215,1.0353069305419922
371,24417.537109375,26221.646598731528,25721.88216972351,-0.5090230703353882,13.228854179382324,1.3165689706802368,1.2289752960205078
372,27110.65625,26266.097081294953,28465.31352329254,-0.04362349212169647,13.498806953430176,0.9736959934234619,1.0105280876159668
373,27531.740234375,26329.379238948954,28965.68371963501,-1.1625101566314697,12.689077377319336,0.5364030599594116,1.056447982788086
374,27954.5859375,26410.639573876506,29427.642616271973,-1.3936185836791992,12.418994903564453,0.5596690773963928,1.0339112281799316
375,26732.26171875,26426.72068112018,28233.922414779663,-0.12743836641311646,13.498861312866211,0.44333726167678833,0.8647949695587158
376,25575.041015625,26384.13669784542,26857.123046875,-1.4700043201446533,12.419275283813477,0.6991584300994873,1.0363709926605225
377,30316.716796875,26580.765702796896,31938.24961090088,-0.341665655374527,13.22888469696045,0.7264054417610168,0.8842418193817139
378,26732.6171875,26588.35827703205,28015.217742919922,-1.297943353652954,12.68909740447998,1.2305833101272583,0.8863599300384521
379,25116.0234375,26514.741535055444,26431.226181030273,-1.0501477718353271,12.689085006713867,0.8574547171592712,0.9511830806732178
380,27632.052734375,26570.607095021423,28957.763514518738,-0.3786056339740753,13.229016304016113,0.9216635227203369,0.8899061679840088
381,23971.8828125,26440.670880895348,25204.0645942688,-1.0989665985107422,12.689214706420898,0.7831094264984131,0.9232618808746338
382,24129.31640625,26325.10315716308,25334.28564453125,-1.851420283317566,12.149728775024414,0.811735212802887,0.8764748573303223
383,28972.849609375,26457.490479773674,30416.109392166138,-0.37252211570739746,13.230015754699707,0.6201990246772766,0.9062583446502686
384,23812.875,26325.25970578499,25106.194647789,-0.38716962933540344,13.229701042175293,0.9778596758842468,0.9396958351135254
385,26235.87109375,26320.79027518324,27657.888217926025,-0.8720594644546509,12.95995807647705,1.2918959856033325,0.9186990261077881
386,24530.8515625,26231.29333954908,25848.39999771118,-1.0091230869293213,12.690712928771973,0.7148712873458862,0.9518618583679199
387,27426.775390625,26291.067442102874,28813.28416442871,-1.2630285024642944,12.690385818481445,1.0316123962402344,0.8946278095245361
388,31435.912109375,26548.30967546648,33015.336486816406,-0.41263508796691895,13.23035717010498,0.489269495010376,0.9409389495849609
389,27703.166015625,26606.052492474406,29164.865074157715,-0.8085509538650513,12.9612398147583,0.7992465496063232,1.0226938724517822
390,23785.03125,26465.001430350687,25066.426544189453,-0.5005641579627991,13.23052978515625,0.9450689554214478,0.8946168422698975
391,29056.443359375,26594.5735268019,30500.552612304688,-0.8722906112670898,12.960561752319336,0.732638955116272,0.9328467845916748
392,28160.20703125,26672.855202024308,29576.27296066284,-0.7978332042694092,12.96135139465332,0.9690388441085815,0.9011352062225342
393,27991.767578125,26738.80082082934,29451.530921936035,-0.7638736963272095,12.960578918457031,0.4248203933238983,0.8947539329528809
394,22648.138671875,26534.26771338162,23839.511931419373,-0.47297191619873047,13.2305908203125,0.8117336630821228,0.9085986614227295
395,25624.984375,26488.80354646254,26997.087381362915,-0.3739186227321625,13.23058032989502,0.7324016094207764,0.905890941619873
396,30032.142578125,26665.97049804566,31507.4761428833,-0.8007189631462097,12.96069049835205,0.8745013475418091,0.9928231239318848
397,28275.427734375,26746.44335986212,29806.10266494751,-1.7951347827911377,12.150616645812988,0.9598531126976013,0.9216346740722656
398,21868.107421875,26502.526562962765,23096.915725708008,-0.9890409111976624,12.691600799560547,1.0223286151885986,0.8992900848388672
399,25615.75,26458.187734814623,27023.131051063538,-0.42333167791366577,13.231013298034668,0.7369391322135925,1.2031688690185547
400,24484.81640625,26359.519168386392,25735.63108062744,-0.8429392576217651,12.960794448852539,0.8341389298439026,0.948253870010376
401,26130.439453125,26348.065182623322,27495.134395599365,-0.8356136083602905,12.960622787475586,0.5827224254608154,1.2067041397094727
402,25473.32421875,26304.328134429656,26885.65438079834,-0.2802591323852539,13.230618476867676,1.2948397397994995,1.1368751525878906
403,25964.126953125,26287.318075364423,27367.301136016846,-1.056787371635437,12.690678596496582,0.7635619044303894,1.2327332496643066
404,26224.462890625,26284.17531612745,27657.03387260437,-0.4687385559082031,13.2307710647583,0.6429013013839722,0.9681289196014404
405,25413.806640625,26240.656882352327,26700.77586746216,-0.36168819665908813,13.230816841125488,1.0886093378067017,1.0235610008239746
406,25288.4140625,26193.04474135971,26605.60173225403,-1.0066114664077759,12.690896987915039,1.0829623937606812,0.9952161312103271
407,27029.6171875,26234.873363666724,28408.086513519287,-0.14271703362464905,13.50109577178955,0.7945190668106079,0.989753007888794
408,25454.556640625,26195.857527514636,26726.36980819702,-1.1991163492202759,12.691579818725586,0.5454195737838745,1.124094009399414
409,24366.986328125,26104.41396754515,25635.353593826294,-0.5108578205108643,13.231361389160156,0.8446702361106873,0.8963937759399414
410,23404.1328125,25969.399909792894,24581.87950515747,-0.8208955526351929,12.961771965026855,1.3197486400604248,0.9494059085845947
411,26992.111328125,26020.5354807095,28329.376927375793,-0.347848117351532,13.231430053710938,1.1380208730697632,0.943260908126831
412,25026.8359375,25970.850503549023,26251.09149169922,-0.5348254442214966,13.231557846069336,0.6321111917495728,0.9827768802642822
413,22942.455078125,25819.43073227782,24066.36691761017,-0.8634471893310547,12.961587905883789,0.7694776058197021,0.9144327640533447
414,22043.916015625,25630.654996445177,23163.894916534424,-0.9401989579200745,12.962587356567383,0.75348299741745,0.9007699489593506
415,28933.23828125,25795.784160685416,30523.51132965088,-0.48342376947402954,13.231603622436523,0.7087253332138062,0.8971719741821289
416,26599.44140625,25835.967022963643,27957.966705322266,-0.8437409400939941,12.961540222167969,0.8468655347824097,0.8736488819122314
417,28519.908203125,25970.16408197171,29972.553716659546,-0.7190935611724854,12.961587905883789,0.9062168598175049,0.8745899200439453
418,26563.615234375,25999.836639591875,27978.420024871826,-0.735817551612854,12.961416244506836,0.7278175950050354,0.8914623260498047
419,28565.880859375,26128.138850581032,30086.29051589966,-0.12778156995773315,13.50146198272705,1.0808087587356567,0.8983428478240967
420,28911.568359375,26267.310326020728,30348.448093414307,-0.9019383192062378,12.965365409851074,1.4878031015396118,0.9362211227416992
421,31423.767578125,26525.13318862594,32979.00439453125,-1.106908917427063,12.69231128692627,0.6711743474006653,0.9566442966461182
422,28715.841796875,26634.66861903839,30186.289554595947,-1.1544982194900513,12.695040702819824,0.9993664026260376,0.8927590847015381
423,28009.111328125,26703.39075449272,29462.31024169922,-0.6726264357566833,12.961262702941895,0.6261085867881775,0.8995330333709717
424,27521.396484375,26744.291040986835,28982.510278701782,-0.7002829313278198,12.962251663208008,0.2616480588912964,0.8881058692932129
425,23122.322265625,26563.19260221874,24339.97793674469,-0.5883380174636841,13.231738090515137,1.3278721570968628,1.1699252128601074
426,22059.802734375,26338.02310882655,23241.719509124756,-1.1810495853424072,12.4212064743042,0.9850752949714661,0.9222149848937988
427,25476.46875,26294.94539088522,26836.3337726593,-0.7550863027572632,12.961372375488281,0.6555501222610474,0.9195678234100342
428,27398.189453125,26350.107593997207,28836.478424072266,-0.7142680883407593,12.961389541625977,0.9086270332336426,0.8692741394042969
429,25188.78515625,26292.041472109846,26487.26040315628,-0.5460986495018005,13.2315034866333,0.8177335858345032,0.8957257270812988
430,28023.078125,26378.593304754355,29463.02957057953,-0.5136232376098633,13.231542587280273,0.6509003639221191,0.8700320720672607
431,30439.900390625,26581.658659047884,32100.598300933838,-0.8384779095649719,12.961578369140625,0.9897779822349548,1.1004588603973389
432,26457.654296875,26575.458440939237,27891.894592285156,-0.7553852796554565,12.9651517868042,0.7879418730735779,0.9712698459625244
433,29078.64453125,26700.617745454776,30585.681144714355,-1.5027260780334473,12.421371459960938,0.3848304748535156,1.1607530117034912
434,26864.419921875,26708.807854275787,28270.51263999939,-0.4438183903694153,13.231402397155762,1.456247329711914,1.565864086151123
435,26046.4140625,26675.688164686995,27454.059001922607,-0.10616787523031235,13.501376152038574,0.6700206398963928,1.3577382564544678
436,27431.607421875,26713.484127546395,28785.63670730591,-1.4646930694580078,12.42151165008545,0.6273343563079834,1.245649814605713
437,24611.83203125,26608.401522731576,25857.94249343872,-0.9743016958236694,12.961297988891602,1.3099989891052246,1.0324342250823975
438,23374.28515625,26446.695704407495,24680.03809785843,-0.49273794889450073,13.231256484985352,1.225675344467163,1.321700096130371
439,30539.171875,26651.31951293712,32148.298711776733,-1.479046106338501,12.42480754852295,0.7208090424537659,1.2212791442871094
440,26954.306640625,26666.468869321514,28259.1403465271,-0.688680112361908,12.96110725402832,0.9912700057029724,1.897449016571045
441,30999.5,26883.120425855435,32614.14729309082,-1.1157413721084595,12.691183090209961,0.9370549321174622,1.9687602519989014
442,27037.255859375,26890.827197531413,28396.84422636032,-0.49041393399238586,13.231208801269531,0.4678730368614197,1.1098301410675049
443,23579.275390625,26725.249607186088,24844.506090164185,-0.4437316656112671,13.231231689453125,0.4862993359565735,1.014521837234497
444,26845.77734375,26731.275994014282,28315.00590133667,-1.424028754234314,12.421283721923828,0.8688719272613525,1.1074717044830322
445,29401.015625,26864.762975563568,30878.613130569458,-0.7982752919197083,12.961240768432617,1.0825581550598145,1.1238818168640137
446,25013.001953125,26772.17492444164,26321.54990196228,-0.6894960403442383,12.961204528808594,1.0587986707687378,1.0272128582000732
447,20725.19140625,26469.825748532057,21876.899156570435,-0.11495152860879898,13.50129222869873,0.8304453492164612,1.9115400314331055
448,25004.064453125,26396.537683761704,26288.186040878296,-0.4363139271736145,13.231338500976562,0.39591458439826965,0.9934427738189697
449,24682.43359375,26310.83247926112,25987.472911834717,-1.2382574081420898,12.691366195678711,0.8594518303871155,0.8761930465698242
450,28033.830078125,26396.982359204314,29494.364959716797,-0.4550684094429016,13.231451034545898,0.8997050523757935,1.5314481258392334
451,24386.216796875,26296.444081087848,25652.84384918213,-1.4600019454956055,12.421724319458008,0.8169680237770081,1.277552843093872
452,27268.47265625,26345.045509845953,28673.624279022217,-1.145890474319458,12.691732406616211,0.6246820092201233,0.9850256443023682
453,25257.427734375,26290.664621072407,26571.162307739258,-1.3752950429916382,12.421426773071289,0.9588112235069275,1.220857858657837
454,27898.9375,26371.078265018787,29402.846923828125,-1.054580807685852,12.691473007202148,0.9083868861198425,1.7613859176635742
455,22251.244140625,26165.086558799096,23434.991611480713,-0.8033665418624878,12.961529731750488,0.9782849550247192,1.2725889682769775
456,25568.845703125,26135.27451601539,26896.530128479004,-1.4192982912063599,12.42148494720459,1.1120829582214355,1.1892333030700684
457,22343.556640625,25945.68862224587,23496.195783615112,-0.5679970383644104,13.23158073425293,1.1150271892547607,1.537827730178833
458,26680.09765625,25982.409073946077,28073.545183181763,-1.1616548299789429,12.691661834716797,0.39567556977272034,1.106605052947998
459,30330.03125,26199.790182748773,31869.01402282715,-1.1619524955749512,12.691492080688477,0.7854986190795898,1.11198091506958
460,26255.376953125,26202.569521267586,27615.37215423584,-1.1131267547607422,12.691975593566895,0.6378971338272095,1.3548369407653809
461,30122.111328125,26398.546611610458,31663.93966293335,-0.7346597909927368,12.96148681640625,0.526923656463623,0.9919960498809814
462,31843.44921875,26670.791741967434,33619.98822402954,-0.7829216718673706,12.961618423461914,0.7740086317062378,0.8870849609375
