episode,return,total_rate,mean_rate_step,loss,value_loss,entropy,grad_norm,lr,sec
364,12924.978477938543,21433.376487731934,214.33376487731934,-0.0012143005624238867,3936634.34375,13.454930901527405,446004.8125,0.00021215633714899326,1.860818862915039
365,10379.779059422928,16140.92068195343,161.4092068195343,0.00024619106352474773,2151624.578125,13.456417798995972,334524.15625,0.0002117271537907669,1.6366651058197021
366,10505.139704944111,17249.264358520508,172.4926435852051,-2.3643693225494644e-05,2467139.59375,13.464945912361145,383527.46875,0.00021129736121045298,1.725964069366455
367,11792.173213587055,19713.95061302185,197.1395061302185,0.00025545555481443216,3388443.40625,13.456432700157166,525345.3125,0.0002108669636499306,2.231665849685669
368,12942.428151998063,20866.56613922119,208.66566139221192,-0.00012308832569374317,4035492.375,13.458479523658752,549194.0,0.00021043596535705,2.1431241035461426
369,11192.448334772209,18429.863967895508,184.29863967895508,-0.00010351756304771698,2974589.625,13.452585101127625,419282.78125,0.00021000437058559028,1.8952479362487793
370,12733.279058937844,20735.821184158325,207.35821184158326,3.3498715310997795e-05,3856331.375,13.449426293373108,487126.84375,0.0002095721835952177,1.6911001205444336
371,11246.193538927453,18982.789834022522,189.82789834022523,2.1725633587266202e-05,3173335.75,13.45499324798584,431771.59375,0.0002091394086514432,1.8070788383483887
372,11497.807146198345,18588.8255109787,185.888255109787,-5.076504830014983e-05,3250752.5625,13.46395742893219,412094.53125,0.00020870605002558094,1.6746361255645752
373,12651.644405598288,21020.197445869446,210.20197445869445,-9.67566032841205e-05,4006729.6875,13.445661067962646,490235.84375,0.00020827211199470552,1.7924590110778809
374,13248.89189695311,21723.287071228027,217.23287071228026,-0.001121290943274289,4507764.78125,13.434592843055725,568922.875,0.00020783759884161006,2.279482126235962
375,11634.814992453805,19783.95881652832,197.8395881652832,-2.700126600529984e-05,3546350.15625,13.463499546051025,454222.03125,0.00020740251485476408,1.8953471183776855
376,12194.152029307475,19684.354988098145,196.84354988098144,0.0007294556451142853,3337535.9375,13.44953179359436,385581.25,0.0002069668643282708,1.9515089988708496
377,13317.013498093456,22594.88813686371,225.94888136863707,-8.161179493981763e-06,4857202.5625,13.4590425491333,594976.4375,0.00020653065156182502,1.763077974319458
378,12478.51269183311,20400.51953125,204.0051953125,-0.00019724307810520258,3508865.96875,13.449406266212463,473567.4375,0.00020609388086067064,1.8211438655853271
379,11005.84957497754,18605.40322113037,186.0540322113037,-0.0003133607125391791,2872578.1875,13.452306389808655,424493.21875,0.00020565655653555828,1.915050983428955
380,12608.941300896176,20055.008242607117,200.55008242607116,2.7685116492648376e-06,3578620.59375,13.459837675094604,448183.90625,0.00020521868290270228,1.7269642353057861
381,11586.915466107886,18902.889865875244,189.02889865875244,7.683442174766242e-05,3026438.09375,13.448362588882446,472307.375,0.00020478026428373877,1.72660493850708
382,10964.46582930456,17356.54460144043,173.5654460144043,-0.0009700211394374492,2212338.5625,13.435087442398071,369740.28125,0.00020434130500568244,2.0742268562316895
383,12957.739367120043,21425.340299606323,214.25340299606324,-8.77366398981394e-05,4219107.53125,13.459155201911926,510797.875,0.0002039018094008842,2.03658390045166
384,10227.035172960832,17415.238770484924,174.15238770484925,8.344999559994903e-05,2746658.40625,13.459120988845825,416487.3125,0.00020346178180698818,2.03928279876709
385,12006.10074423608,19824.64326286316,198.2464326286316,-0.00012131226452538613,3854729.8125,13.453213810920715,545461.0,0.00020302122656688917,1.9588379859924316
386,11354.852387260335,18918.282344818115,189.18282344818115,-4.422411117843694e-05,3218636.8125,13.454750776290894,481787.0625,0.00020258014802868943,1.8619358539581299
387,12361.949809742973,20678.385173797607,206.78385173797608,5.7216772688661877e-05,3870622.6875,13.4497971534729,538812.625,0.0002021385505456561,2.196103811264038
388,13032.945810154668,21071.017196655273,210.71017196655274,-8.885728027507866e-05,3991035.375,13.455669403076172,475938.5,0.00020169643847617815,2.132063865661621
389,12965.328370679985,22037.15168762207,220.3715168762207,-0.00017724480849778956,4228343.25,13.452250599861145,536786.875,0.00020125381618372307,1.9965708255767822
390,11240.369733051544,19092.38014316559,190.92380143165587,1.3772372540188371e-05,3547669.59375,13.455287218093872,493779.65625,0.0002008106880367943,1.9914460182189941
391,12872.471078052533,20913.808422088623,209.13808422088624,0.000164932998814038,3875054.09375,13.449424982070923,563703.75,0.00020036705840888766,1.9259397983551025
392,13119.60757869811,21457.987380981445,214.57987380981444,1.7788055743039877e-05,4116286.09375,13.450736165046692,472807.5625,0.00019992293167844856,1.748863935470581
393,12569.028882523526,20672.204402923584,206.72204402923583,0.0004717355854566563,3821874.125,13.448340654373169,501115.625,0.00019947831222882846,1.6955461502075195
394,11016.696847865807,18365.997188568115,183.65997188568116,-3.174930952809518e-06,3029054.40625,13.455880641937256,438015.65625,0.00019903320444824196,2.018026113510132
395,11220.858724332795,18740.944964408875,187.40944964408874,0.000149160674027371,2966818.625,13.453783392906189,538573.25,0.00019858761272972296,1.8996663093566895
396,14470.698606775037,23635.427185058594,236.35427185058595,0.00014878519459671224,5143739.5625,13.45095980167389,637303.0625,0.00019814154147108193,1.7119100093841553
397,12428.401045590674,20517.063926696777,205.17063926696778,0.003811219835824886,3769159.96875,13.435731649398804,539116.5,0.0001976949950748622,2.5816147327423096
398,8993.185665112467,15464.359153747559,154.64359153747557,-0.0014399831230775817,1882767.828125,13.449497938156128,303547.9375,0.00019724797794829624,2.2180700302124023
399,11384.54341989434,19197.413089752197,191.97413089752197,0.00017024881890392862,3331709.625,13.451728582382202,462247.84375,0.0001968004945032628,2.3913910388946533
400,12208.535471100247,20110.169246673584,201.10169246673584,-1.2808272458642023e-05,3151803.59375,13.450074434280396,444438.6875,0.00019635254915624265,1.9377226829528809
401,11108.4213445089,18193.572994232178,181.93572994232179,-0.0001501384112998494,2553380.5625,13.449522495269775,445896.4375,0.00019590414632827567,2.21330189704895
402,12263.731770303571,20491.85068511963,204.9185068511963,-5.7068977412200184e-05,3572600.15625,13.453060865402222,509657.96875,0.0001954552904449166,1.8597369194030762
403,11798.596876525975,19971.446907043457,199.71446907043457,0.000488616985421686,3528762.0625,13.442229628562927,505562.25,0.000195005985936192,1.6349818706512451
404,11356.498936154685,19018.253133773804,190.18253133773803,-7.294555734915775e-05,2988573.21875,13.454431056976318,495318.6875,0.00019455623723655576,1.6615381240844727
405,11815.990488269583,19587.20979309082,195.8720979309082,-2.9838747423127643e-05,3360368.25,13.452818870544434,506649.90625,0.00019410604878484613,1.606191873550415
406,12168.27520925173,20384.226676940918,203.84226676940918,0.0005397552558861207,3679273.25,13.43536651134491,505223.84375,0.00019365542502424132,1.7953848838806152
407,13321.453226047839,21974.594743728638,219.7459474372864,-1.3075548906726908e-05,4454955.0625,13.456760287284851,558481.375,0.00019320437040221589,1.9799342155456543
408,11738.852698476188,19083.548847198486,190.83548847198486,2.0764858618349535e-05,3175529.75,13.444294333457947,429244.90625,0.00019275288937049695,2.0694940090179443
409,10667.265069800473,17378.359422683716,173.78359422683715,4.0622739518880735e-06,2378677.0625,13.453057646751404,436048.25,0.00019230098638501995,1.7986700534820557
410,11953.518368773439,19103.9848651886,191.039848651886,-8.277279277990601e-05,3118245.25,13.45154333114624,453982.9375,0.00019184866590588495,1.910395860671997
411,12039.767694988515,19787.029539108276,197.87029539108278,-0.00019687496956066752,3161472.375,13.452510476112366,441627.625,0.00019139593239731243,1.9611608982086182
412,11979.363699909733,19693.98959350586,196.9398959350586,2.6023325972346356e-05,3633535.3125,13.451449513435364,605466.875,0.00019094279032759936,1.9763057231903076
413,10797.6101117454,17338.155767440796,173.38155767440796,-0.00022044010380284362,2467132.65625,13.449165344238281,457179.34375,0.00019048924416907497,1.8590528964996338
414,12006.982265586128,19477.60743522644,194.7760743522644,-5.171173756934877e-05,3127291.78125,13.449513673782349,451126.09375,0.00019003529839805688,2.020275115966797
415,11159.896254632486,19013.90704345703,190.1390704345703,-8.8289069452685e-05,3250417.125,13.450400233268738,574853.625,0.0001895809574948065,1.6581079959869385
416,13283.90687441821,21924.85076522827,219.2485076522827,-0.00022645209298843838,4355567.0625,13.445271730422974,588367.25,0.00018912622594348505,1.671997308731079
417,12476.354723726117,20026.9864654541,200.269864654541,-3.4801481660906575e-05,3537903.1875,13.447995901107788,511045.125,0.00018867110823210954,1.9027090072631836
418,12049.263368963278,20187.34177017212,201.8734177017212,-0.00015379255262359948,3417337.3125,13.447426676750183,548760.5625,0.0001882156088525079,2.1501407623291016
419,11781.909670666526,19611.241844177246,196.11241844177246,-1.8190605231893642e-05,3313387.5625,13.455810904502869,560707.0625,0.0001877597323002751,1.5383319854736328
420,12963.176962047903,20623.261810302734,206.23261810302733,4.072595913839905e-06,3916244.59375,13.45051646232605,551520.5,0.00018730348307472873,1.9213156700134277
421,13876.207805552665,22294.73442840576,222.9473442840576,0.00017311293486699242,4545206.625,13.446851253509521,537113.375,0.0001868468656788645,2.1326370239257812
422,13506.731789551932,21963.795349121094,219.63795349121094,-6.598249643730014e-05,4252222.03125,13.442198157310486,644175.125,0.00018638988461931163,2.3714101314544678
423,12666.559237724134,20633.955743789673,206.33955743789673,7.605516543662816e-06,3854920.5,13.445188522338867,525336.5625,0.00018593254440628883,1.786935806274414
424,12460.891788039286,20382.35625076294,203.8235625076294,-1.8047970982593142e-05,3992914.125,13.451801538467407,484783.5,0.00018547484955355926,1.6418848037719727
425,10673.218231767762,17577.174558639526,175.77174558639527,-3.109313513505185e-05,2442844.1875,13.451477527618408,416538.1875,0.00018501680457838637,1.8048088550567627
426,10159.021442866182,17193.993782043457,171.93993782043458,0.004523722506235117,2259683.3125,13.435279369354248,441969.21875,0.00018455841400148913,2.0612480640411377
427,12242.53237970381,20220.534355163574,202.20534355163574,-0.0010442386296745099,3515944.125,13.450831532478333,578527.6875,0.0001840996823469975,1.9536819458007812
428,11706.472617512882,19450.66940689087,194.5066940689087,-3.442160442546083e-05,2969492.4375,13.446927547454834,551560.125,0.00018364061414240772,1.703843116760254
429,11146.078081769416,18085.16657447815,180.85166574478149,-8.160635161402752e-05,2317619.078125,13.449335932731628,412929.0,0.0001831812139185376,1.8079800605773926
430,12036.242632678586,19770.903386116028,197.70903386116026,-1.1400241760384233e-05,3301142.59375,13.451488614082336,513006.15625,0.00018272148620948194,1.6616811752319336
431,12302.922189031007,20478.253273010254,204.78253273010253,-0.00028385617838466715,3824340.96875,13.448952198028564,589999.5,0.00018226143555256753,1.7090799808502197
432,11146.954482956386,18961.15461730957,189.6115461730957,-0.0003012891183402644,2975103.40625,13.449190378189087,484292.5,0.00018180106648830874,1.7891390323638916
433,13322.442878401738,22104.25899887085,221.0425899887085,0.0006361615905916551,3984390.75,13.431339979171753,625677.0,0.00018134038356036226,1.9437768459320068
434,12473.779412388643,20660.32050704956,206.60320507049562,-0.0001045777460149111,3346153.40625,13.449806332588196,525851.0625,0.00018087939131548273,1.647608757019043
435,12435.671221798346,20964.394437789917,209.64394437789917,-4.7567663784775505e-05,3937252.28125,13.453365087509155,701270.1875,0.0001804180943034774,1.629384994506836
436,13094.930280045266,21519.952323913574,215.19952323913574,1.3572138215067753e-05,3959557.9375,13.44471538066864,679433.4375,0.0001799564970771616,1.669766902923584
437,11600.340021787557,18953.247623443604,189.53247623443605,2.704589235236199e-05,2658450.21875,13.446423172950745,527566.0625,0.00017949460419231352,1.7845828533172607
438,10932.35865688097,18441.412910938263,184.41412910938263,7.870988565628068e-05,2718898.9375,13.449832916259766,547692.875,0.00017903242020762957,1.6570391654968262
439,13380.449411304078,21913.988842010498,219.13988842010497,0.0001987820351132541,3852137.0625,13.435677647590637,576103.875,0.00017856994968467905,1.6232938766479492
440,13805.093441394241,22664.987018585205,226.64987018585205,-5.523819098129934e-05,4418848.375,13.443611025810242,728464.625,0.00017810719718785922,1.6517930030822754
441,13231.441419201248,21656.481689453125,216.56481689453125,0.0002762545415180284,3800522.875,13.442309737205505,564071.625,0.00017764416728435054,1.6606850624084473
442,13128.902403428287,21385.12999343872,213.8512999343872,2.0048736132594058e-05,4000076.25,13.447004199028015,509925.21875,0.0001771808645440711,1.6224098205566406
443,10745.850637116726,17701.50665283203,177.01506652832032,0.0003086459437326994,2443132.96875,13.44536578655243,429726.15625,0.000176717293539632,1.605198860168457
444,11705.356099564411,19587.320083618164,195.87320083618164,0.005744845631852513,3043014.125,13.429190993309021,521939.90625,0.00017625345884629193,1.60260009765625
445,12909.801398352627,21077.209147691727,210.77209147691727,-3.5157737443114456e-05,3799681.3125,13.443231701850891,549026.75,0.00017578936504191196,1.6128077507019043
446,11662.645368086125,19068.987224578857,190.68987224578856,-0.000187975431799714,2933256.875,13.444508671760559,527174.0625,0.0001753250167069106,1.80570387840271
447,8626.51264512317,14789.229833602905,147.89229833602906,-1.3461931672509309e-05,1551262.9375,13.451257944107056,319968.46875,0.00017486041842421847,2.4672560691833496
448,11408.68759047728,19198.2926530838,191.982926530838,-0.00018120800875465193,2765495.125,13.446746587753296,552166.125,0.00017439557477923304,3.19806170463562
449,11168.060793644023,18695.689905166626,186.95689905166626,-5.224026284622596e-05,2621439.875,13.439674973487854,487773.28125,0.0001739304903597734,2.0502359867095947
450,12806.99739654325,21298.738159179688,212.98738159179686,-9.053541873527138e-06,3638406.0625,13.44575846195221,605013.1875,0.00017346516975603514,1.868333101272583
451,11883.902390778965,19044.270378112793,190.44270378112793,0.0002233036272514255,2893690.65625,13.442301750183105,516533.21875,0.00017299961756054457,1.9047091007232666
452,13150.233447037983,21693.263626098633,216.93263626098633,-0.000202633388198592,3714551.78125,13.44301974773407,590823.4375,0.00017253383836811405,2.0644588470458984
453,11878.557604235877,19500.086475372314,195.00086475372314,-0.0004170318740222001,2910483.90625,13.433298468589783,578250.3125,0.00017206783677579606,1.7542881965637207
454,13244.552177322197,21821.17057800293,218.2117057800293,0.0006318729238046217,3872711.40625,13.438536047935486,609106.375,0.0001716016173828383,1.637732982635498
455,10328.897424651661,17352.127058029175,173.52127058029174,-1.0611915968183894e-07,2057976.78125,13.442506313323975,407971.9375,0.00017113518479063786,1.7188010215759277
456,11358.166550221473,18821.59024810791,188.2159024810791,-0.0002977724905122159,2658383.75,13.43204653263092,436514.1875,0.0001706685436026962,1.8005781173706055
457,10763.683958144435,18043.50771331787,180.4350771331787,-1.5282395452231867e-05,2508786.875,13.445947408676147,482359.78125,0.00017020169842457336,1.980015754699707
458,11485.386762799779,18741.53261566162,187.4153261566162,-0.00010254756762151374,2620399.875,13.44317901134491,459010.28125,0.00016973465386384284,1.7851152420043945
459,13142.617569678354,21034.931560516357,210.34931560516358,5.92314947880368e-05,3588285.84375,13.441605925559998,489827.5,0.0001692674145300459,1.7777459621429443
460,11239.886573252286,18399.200714111328,183.99200714111328,0.0001203058217384978,2375007.84375,13.443191528320312,499139.21875,0.0001687999850346461,1.757939100265503
461,12514.946863925263,20849.843967437744,208.49843967437744,-9.669353204344588e-06,3300605.8125,13.44152545928955,511277.84375,0.00016833236999098388,2.115340232849121
462,14072.142040218903,23889.58428955078,238.89584289550783,4.1656663142930483e-05,4858898.1875,13.446294665336609,729992.0,0.00016786457401423094,2.021034002304077
463,12115.664067367621,19700.28003692627,197.0028003692627,2.4259659767267294e-05,3006985.5625,13.44895601272583,519727.5,0.0001673966017213447,1.7232730388641357
464,11769.234916005747,19074.95201587677,190.7495201587677,-9.311826039493099e-05,2780908.625,13.440978407859802,422851.71875,0.0001669284577310227,1.7529699802398682
465,11004.834979120296,18406.738830566406,184.06738830566405,-2.2851031644677278e-07,2671751.21875,13.43984055519104,459581.28125,0.00016646014666365727,1.824044942855835
466,11192.99867846539,18731.608414649963,187.31608414649963,-1.223437107000791e-05,2467836.84375,13.443604230880737,536415.5,0.00016599167314128944,2.0845417976379395
467,11959.985824116471,19748.0905418396,197.480905418396,-6.251515515032224e-06,3037241.03125,13.44122850894928,492712.40625,0.00016552304178756385,4.1422200202941895
468,10806.622936280713,18155.13303375244,181.5513303375244,0.00038647504378275244,2489318.09375,13.43528699874878,438627.34375,0.00016505425722768269,2.3346219062805176
469,12129.14971090338,20515.906125068665,205.15906125068665,0.0019334598428031313,3288292.8125,13.437221765518188,580916.125,0.0001645853240883604,2.9122350215911865
470,13355.44095258317,21879.219486236572,218.79219486236573,0.00023802044916010345,3381259.34375,13.436187744140625,594758.1875,0.0001641162469977776,2.385925054550171
471,13464.008777038734,23077.309853076935,230.77309853076935,2.7123217662960997e-06,4565958.75,13.442904114723206,708951.3125,0.00016364703058553595,2.046299934387207
472,11944.44100902021,18708.383533477783,187.08383533477783,0.00014269070305772402,2703129.53125,13.440924048423767,518704.40625,0.00016317767948261197,1.8033578395843506
473,11778.330366964175,20202.842807769775,202.02842807769775,-6.62751390905214e-05,3271100.28125,13.444124460220337,665942.875,0.00016270819832131146,2.8032050132751465
474,12485.9579465906,20891.424110412598,208.91424110412598,-0.00023574050908337085,3465270.84375,13.439882636070251,595833.75,0.00016223859173522412,3.2896649837493896
475,13358.342455471411,23212.043910980225,232.12043910980225,-3.4373615619642806e-05,4484531.1875,13.443653583526611,740397.0,0.0001617688643591772,1.9397051334381104
476,9371.323747493141,15753.16563987732,157.53165639877318,-6.848221892141737e-05,1843966.21875,13.437243342399597,345136.375,0.00016129902082919037,1.9635241031646729
477,10815.682158588415,17665.694591522217,176.65694591522217,-3.109541275136962e-05,2217381.640625,13.438177824020386,458231.625,0.00016082906578242955,4.007012128829956
478,11047.285814851579,18170.308296203613,181.70308296203612,4.6642963752674405e-05,2349031.40625,13.443058252334595,436445.5625,0.00016035900385716136,2.2518699169158936
479,11578.9378052696,19197.46789932251,191.9746789932251,9.972395446311566e-06,2700039.25,13.4372478723526,570740.875,0.00015988883969270712,1.7722041606903076
480,11259.91377185399,18650.945291519165,186.50945291519164,-2.0613997435248166e-05,2641429.46875,13.440228700637817,393589.5625,0.00015941857792939746,1.8394999504089355
481,11102.28376121777,18266.506118774414,182.66506118774413,-1.7679633060652122e-05,2437404.125,13.446324110031128,437100.0625,0.00015894822320852608,1.7716050148010254
482,12976.544967458894,22067.5645236969,220.675645236969,2.5260831307605258e-05,4073077.25,13.446142077445984,680136.25,0.00015847778017230411,1.6831729412078857
483,13170.746419095909,21713.171222686768,217.13171222686768,-1.2433156321378647e-05,3640255.5,13.439193487167358,601494.625,0.00015800725346381452,1.9840047359466553
484,11862.96699392625,19370.984058380127,193.70984058380128,-9.866550538362162e-05,2891951.8125,13.443434238433838,438647.4375,0.00015753664772696587,1.9779298305511475
485,10296.347012284572,16912.300289154053,169.12300289154052,-1.2855200395733846e-05,1905635.703125,13.445863604545593,377961.0,0.0001570659676064468,1.7447590827941895
486,12732.937894465174,21079.510723114014,210.79510723114015,-2.4810122376095478e-05,3401837.78125,13.43566346168518,663732.5,0.00015659521774768014,1.6851708889007568
487,10896.219623808867,17677.61889076233,176.7761889076233,-2.967054014391124e-05,2192520.96875,13.439436793327332,489955.375,0.00015612440279677694,1.7150661945343018
488,15331.758360380582,25620.683889389038,256.2068388938904,9.982807910091651e-06,5785109.5625,13.440878033638,827625.25,0.00015565352740049058,2.057404041290283
489,11588.449940103981,19376.91841697693,193.7691841697693,4.0708653131105166e-05,2871461.5,13.438733696937561,515731.34375,0.00015518259620617129,1.7657978534698486
490,12681.201090823666,20652.698135375977,206.52698135375977,-6.118266713883713e-05,3158817.71875,13.438098192214966,558287.375,0.00015471161386171965,1.6958770751953125
491,12869.20857169794,20976.686595916748,209.7668659591675,-2.173098926050443e-05,3720325.65625,13.441068410873413,457489.5,0.0001542405850155414,1.829742193222046
492,11788.791974034039,19661.245567321777,196.61245567321777,-3.382566137588583e-05,2803300.375,13.434500098228455,631344.0625,0.00015376951431650106,1.6040079593658447
493,12196.477367103755,20147.62664604187,201.4762664604187,-1.3201511137594935e-06,2959498.15625,13.440370678901672,570472.0625,0.0001532984064138762,1.7363371849060059
494,11755.927928678278,20295.864860534668,202.95864860534667,-0.00012469237515233544,2808277.75,13.440569519996643,531516.75,0.00015282726595731167,2.105876922607422
495,14002.717257401593,23030.132656097412,230.30132656097413,-4.2080206867467496e-05,4180236.0,13.441561818122864,727981.625,0.00015235609759677355,1.7702441215515137
496,13136.696754037182,21534.771774291992,215.3477177429199,-6.836088778072735e-05,3513712.6875,13.433097004890442,627603.375,0.00015188490598250334,1.9463491439819336
497,9854.670658605144,16391.939777374268,163.91939777374267,0.00020404739439072728,1947166.875,13.43627643585205,471062.28125,0.00015141369576497204,1.7348029613494873
498,12940.55212429491,20995.14666748047,209.9514666748047,2.7870526537299156e-05,3674300.46875,13.443637728691101,518647.15625,0.0001509424715948343,1.7784149646759033
499,11746.453867522483,19099.66725730896,190.9966725730896,-8.815753329827203e-05,2599118.21875,13.439078330993652,505318.59375,0.00015047123812288236,2.0171499252319336
500,11874.137089588156,19294.882120132446,192.94882120132445,-4.681106503312549e-05,2685004.1875,13.43585205078125,590084.75,0.00015000000000000042,1.8616387844085693
501,12274.188462535098,20322.389142990112,203.22389142990113,-2.88378348329843e-05,3110533.0,13.439501881599426,652689.8125,0.00014952876187711848,1.7813208103179932
502,11245.609416041792,18614.752829551697,186.14752829551696,-0.0005343409598026483,2594499.0,13.433279275894165,620660.75,0.00014905752840516657,1.7579429149627686
503,13907.842013485084,22269.50971031189,222.69509710311888,-0.0002267587242386071,3706479.65625,13.436675310134888,516492.1875,0.0001485863042350288,2.1774110794067383
504,10912.951030698236,18555.66439628601,185.5566439628601,0.00014776395346416393,2378489.15625,13.427942514419556,486630.59375,0.0001481150940174975,2.049927234649658
505,13905.359382780158,22388.768878936768,223.88768878936767,-0.0006620682152060908,3668940.96875,13.431207299232483,625780.5,0.00014764390240322732,1.8609118461608887
506,10644.747515696614,17838.153827667236,178.38153827667236,-9.99014199010162e-06,2566906.21875,13.442689061164856,511227.125,0.00014717273404268915,1.876737117767334
507,10287.696267969033,17095.54746246338,170.95547462463378,-0.00012582607936906243,2048182.484375,13.436959028244019,494614.6875,0.00014670159358612462,1.675346851348877
508,14200.165576215531,22276.71308708191,222.7671308708191,5.110891322601674e-06,4039754.65625,13.438288450241089,596632.125,0.00014623048568349978,2.0799291133880615
509,13092.77282699064,21699.934425354004,216.99934425354004,-0.00014938646847895143,3329967.96875,13.43212378025055,501884.09375,0.00014575941498445942,1.9827098846435547
510,12476.949012310724,20395.379272460938,203.95379272460937,-0.0001063325624954814,3187475.09375,13.439305543899536,605712.375,0.00014528838613828116,1.6733968257904053
511,12102.94167549298,20699.853942871094,206.99853942871093,-0.0003214303101231053,3084337.53125,13.43814468383789,581399.0625,0.0001448174037938296,1.704751968383789
512,12845.953798229375,20923.519721984863,209.23519721984863,4.380674897674908e-05,3296930.15625,13.432784914970398,623177.25,0.00014434647259951023,1.6698927879333496
513,12029.528936104833,19433.222145080566,194.33222145080566,-7.646458294630065e-05,3032459.625,13.433645606040955,542177.3125,0.00014387559720322393,1.8538870811462402
514,11633.08946917034,19774.013486862183,197.74013486862182,-3.336649376706191e-05,2908919.5,13.438767433166504,674018.875,0.00014340478225232072,1.6527471542358398
515,10729.610776074653,18024.562750339508,180.24562750339507,1.2904380305656105e-05,2459614.0,13.43823516368866,497452.75,0.000142934032393554,1.8528571128845215
516,13402.303268186799,21718.45888900757,217.18458889007567,5.611865162791219e-06,3637730.75,13.438001990318298,693445.875,0.00014246335227303502,1.652167797088623
517,12509.33446846799,21169.820993423462,211.69820993423463,0.00043411701659579194,3220930.5,13.432314276695251,604976.125,0.00014199274653618638,1.7053329944610596
518,13109.756906114811,21730.877269744873,217.30877269744872,0.0001962907698498384,3257181.8125,13.425435185432434,603019.75,0.00014152221982769675,2.1741998195648193
519,12035.650352591949,19959.931599617004,199.59931599617005,4.780959943673224e-05,2957923.75,13.438966989517212,499475.34375,0.00014105177679147481,3.00140380859375
520,10168.390904911463,17266.117919921875,172.66117919921874,0.00045281457369128475,1953717.359375,13.433706998825073,476439.1875,0.00014058142207060343,1.6477980613708496
521,8373.331507220952,13975.658056259155,139.75658056259155,0.00040336618076253217,1217621.546875,13.433074831962585,292797.5625,0.00014011116030729373,1.748615026473999
522,11188.09496869012,18412.009943008423,184.12009943008422,-2.6512709155213088e-05,2598575.46875,13.437071204185486,453965.59375,0.00013964099614283956,1.6497259140014648
523,10118.916394161553,16897.94379234314,168.9794379234314,-3.944596085148078e-05,2194852.65625,13.43545937538147,331996.65625,0.00013917093421757134,1.9262068271636963
524,11494.303489014006,19129.284339904785,191.29284339904785,-0.00014683309220231422,2356008.65625,13.428180932998657,550428.25,0.0001387009791708105,1.6972191333770752
525,12182.679014984145,19428.16233062744,194.2816233062744,-3.8939061511200634e-05,2697352.8125,13.435149192810059,464105.65625,0.00013823113564082369,1.597749948501587
526,12844.032514824201,21925.01968383789,219.2501968383789,-0.00020127870249098123,3783492.125,13.429159164428711,696796.375,0.00013776140826477677,1.669983148574829
527,10780.514398769852,17867.107513427734,178.67107513427734,-3.6346259776109946e-05,2253049.6875,13.434290409088135,496467.53125,0.00013729180167868939,1.6093831062316895
528,12222.0710272783,19619.64462661743,196.19644626617432,-1.1610643607440352e-05,2722841.46875,13.431061029434204,533522.875,0.00013682232051738893,1.6057419776916504
529,11216.287874306096,17814.101413726807,178.14101413726806,-3.0873345622239867e-06,2311499.5625,13.436538577079773,369729.59375,0.00013635296941446492,1.674292802810669
530,12518.884835632194,20597.44432067871,205.9744432067871,0.00010146622156526064,3050574.71875,13.434732913970947,582470.625,0.00013588375300222324,1.6426539421081543
531,13153.276297643219,21942.043296813965,219.42043296813964,-0.0002724329104921708,3784291.875,13.432654976844788,648023.3125,0.0001354146759116405,1.6685047149658203
532,11760.746135913736,19394.2752532959,193.942752532959,5.809124559164047e-07,2566753.71875,13.427883625030518,610971.0,0.00013494574277231816,1.7054882049560547
533,12891.208909918423,20882.968948364258,208.82968948364257,6.643571430231532e-05,3170778.53125,13.432089924812317,540176.375,0.00013447695821243701,1.639868974685669
534,11229.54969938478,18427.231833457947,184.27231833457947,2.033505393228552e-05,2438083.625,13.435795307159424,481924.34375,0.0001340083268587114,1.6160550117492676
535,12296.677415639222,19932.56231880188,199.3256231880188,-6.990562690134539e-05,2781683.78125,13.431607604026794,673895.3125,0.0001335398533363436,1.7957730293273926
536,10840.765209769,17652.830656051636,176.52830656051637,-6.299799616726887e-05,2295066.734375,13.435527801513672,451972.46875,0.00013307154226897813,1.6328248977661133
537,10049.669797011675,16889.740478515625,168.89740478515625,-0.00012329839137237286,2073712.375,13.432612895965576,480611.75,0.00013260339827865617,1.8865687847137451
538,15557.907602933563,25018.76491165161,250.18764911651613,-4.7979125270103395e-05,4925536.9375,13.435761451721191,589378.75,0.00013213542598576993,1.7542567253112793
539,12315.817103438061,20568.342945098877,205.68342945098877,-1.1501730341478833e-05,3314517.8125,13.438338875770569,765462.9375,0.00013166763000901693,1.643000841140747
540,11886.912852340616,20065.713397026062,200.65713397026062,-1.0931527981483669e-05,2888487.84375,13.434729933738708,588172.9375,0.00013120001496535474,1.6906020641326904
541,12715.295786687364,21320.1638379097,213.20163837909698,-0.0001255047188806202,3544640.15625,13.433005571365356,753785.75,0.00013073258546995495,1.7830641269683838
542,12845.296586836648,20775.470071792603,207.75470071792603,-4.407706518350096e-05,3271399.375,13.435404062271118,530647.8125,0.000130265346136158,1.6592271327972412
543,12309.657523558903,20717.872604370117,207.17872604370118,2.893432713335642e-05,2998419.59375,13.425063014030457,582093.5,0.00012979830157542748,1.8522098064422607
544,12870.059657751743,21280.773040771484,212.80773040771484,-0.000265519050316243,3121634.0,13.431108951568604,622147.625,0.00012933145639730466,1.6532371044158936
545,10846.942158819651,17946.43539237976,179.4643539237976,0.00011974076028309355,2507835.4375,13.431904554367065,338117.28125,0.00012886481520936298,1.7339870929718018
