episode,return,G_val,baseline,total_rate,val_rate,rate_per_client,val_rate_per_client,loss,entropy,grad_norm,sec
372,4690.10498046875,,4806.772579547708,205644.89603996277,,74.37428428208419,,-0.011983416974544525,2.1802947521209717,0.14962375164031982,10.39136004447937
373,4926.64697265625,,4807.971323478794,210645.6822872162,,77.87271064222409,,-0.008978420868515968,2.1805388927459717,0.1485113650560379,10.277451038360596
374,4813.5263671875,,4808.026873915881,210408.0902633667,,76.23481531281402,,-0.017912905663251877,2.1796369552612305,0.08392482995986938,10.630520105361938
375,4736.6513671875,,4807.313118848597,206593.7165813446,,74.63645830250888,,-0.02258288860321045,2.179142475128174,0.10337810218334198,9.958396911621094
376,4610.65234375,,4805.346511097611,203385.44995307922,,72.17368699541491,,-0.022678770124912262,2.1784067153930664,0.15907463431358337,1.9499452114105225
377,4819.32275390625,,4805.4862735256975,194917.21047973633,,75.40317620105854,,-0.00689167995005846,2.1798720359802246,0.09954846650362015,2.1591298580169678
378,4779.47314453125,,4805.226142235752,208530.59515285492,,74.98403277700645,,-0.0025578318163752556,2.1802103519439697,0.12938347458839417,1.7042179107666016
379,4580.6025390625,,4802.97990620402,209594.26558113098,,73.00392392237234,,-0.02521764673292637,2.1788558959960938,0.09369008988142014,1.9904398918151855
380,4551.86572265625,90.6406478881836,4800.468764368543,208568.9014339447,147160.40138435364,71.62393593198651,53.318986008823785,-0.0011551249772310257,2.179213762283325,0.1518290638923645,8.116967916488647
381,4919.8525390625,,4801.6626021154825,202905.7662677765,,77.23858632195527,,-0.009644952602684498,2.1796162128448486,0.12536028027534485,1.9948396682739258
382,4660.63427734375,,4800.252318867766,194779.51847362518,,72.78756295725904,,-0.005155357997864485,2.1797046661376953,0.12171736359596252,1.90407395362854
383,4724.02490234375,,4799.490044702526,202857.9610233307,,73.90089654766145,,-0.02817573770880699,2.179774284362793,0.1411023586988449,1.7258868217468262
384,4915.15185546875,,4800.646662810188,216860.27285003662,,76.87354585254755,,-0.004494739696383476,2.180943250656128,0.14607685804367065,1.8443646430969238
385,4874.68408203125,,4801.387037002398,222514.4987297058,,77.99316464413103,,-0.015595224685966969,2.1803009510040283,0.1257055550813675,2.298656702041626
386,4765.22314453125,,4801.025398077686,214872.4330215454,,75.39383614791068,,-0.01547161489725113,2.1788547039031982,0.15835605561733246,1.8287029266357422
387,4938.74853515625,,4802.402629448472,228152.06157016754,,77.68200938718677,,-0.012403800152242184,2.1801271438598633,0.12344159930944443,1.7883992195129395
388,4758.400390625,,4801.962607060238,207162.4619255066,,75.22238995116435,,-0.01003081351518631,2.1800994873046875,0.09630361944437027,11.590303659439087
389,4833.5556640625,,4802.278537630261,215997.87689232826,,76.05559045504516,,-0.011610405519604683,2.1805458068847656,0.09085679799318314,9.116482019424438
390,4794.80419921875,93.49986267089844,4802.203794246146,220885.69380378723,147192.9041185379,75.93183011474295,51.26886245856423,0.004953928291797638,2.180237293243408,0.10746365785598755,41.467880964279175
391,4884.19384765625,,4803.023694780247,210099.98508262634,,76.93152145097999,,-0.011227628216147423,2.1803700923919678,0.1421135663986206,10.776283025741577
392,4746.51220703125,,4802.458579902757,227086.28918647766,,76.30587674276804,,-0.01485045813024044,2.179760694503784,0.11967068910598755,12.794722080230713
393,5028.03125,,4804.71430660373,197494.82936382294,,77.99953766343718,,-0.009960909374058247,2.181032657623291,0.12483686953783035,10.512775182723999
394,4738.685546875,,4804.054019006442,199894.56525421143,,75.09187274763765,,-0.014662628062069416,2.1798272132873535,0.14050669968128204,10.3893301486969
395,4614.95556640625,,4802.163034480441,193886.37192726135,,71.49202504692528,,0.001560150645673275,2.1789510250091553,0.15587680041790009,11.1479332447052
396,4877.8388671875,,4802.919792807512,210961.01371383667,,76.214239058467,,0.011195950210094452,2.1799683570861816,0.15969130396842957,9.613699913024902
397,4654.81689453125,,4801.438763824749,214000.99669647217,,74.07441907112225,,-0.00967339240014553,2.1807632446289062,0.10809347033500671,1.9715900421142578
398,4814.708984375,,4801.571466030252,202610.11025428772,,75.34775390639186,,-0.02618619240820408,2.1799733638763428,0.13185738027095795,11.126924753189087
399,4675.8681640625,,4800.314433010574,205698.34326553345,,74.07214377584928,,-0.0022375965490937233,2.179762363433838,0.16098332405090332,11.479902029037476
400,4856.04638671875,88.62632751464844,4800.871752547656,204498.38461875916,142764.19179725647,75.62810082054702,51.93313633948944,-0.0008482011035084724,2.181072473526001,0.17140841484069824,41.85029125213623
401,4761.2587890625,,4800.475622912804,206891.36346435547,,75.04220655217826,,-0.017883678898215294,2.1790857315063477,0.11630504578351974,11.918368101119995
402,4882.99951171875,,4801.3008618008635,199348.73546981812,,76.26194929985391,,0.0013116588816046715,2.178960084915161,0.16269852221012115,11.826566219329834
403,4957.33447265625,,4802.861197909418,206385.2957458496,,75.98869504633637,,-0.006356176920235157,2.1806015968322754,0.09326351433992386,11.770498037338257
404,4834.8125,,4803.180710930324,223124.60522460938,,76.1517423974776,,-0.02084239199757576,2.1803483963012695,0.1128411665558815,12.455078840255737
405,4669.89990234375,,4801.847902844458,205450.56528615952,,73.48017356443474,,-0.008189857937395573,2.1795341968536377,0.1172562837600708,11.726516008377075
406,4764.2412109375,,4801.471835925388,199403.08478665352,,74.45970305700281,,-0.012596582062542439,2.18107533454895,0.09955385327339172,12.897911071777344
407,4779.05126953125,,4801.247630261448,208588.86852645874,,74.6025996160439,,-0.016636205837130547,2.1805193424224854,0.1147918626666069,11.63457989692688
408,4654.6533203125,,4799.781687161959,216489.0323820114,,73.51070709066602,,-0.018546687439084053,2.1802446842193604,0.1382349282503128,13.624397039413452
409,4774.57568359375,,4799.529627126277,201756.9210281372,,74.752471666594,,-0.013655179180204868,2.1794049739837646,0.11624317616224289,11.708427906036377
410,4702.24560546875,84.88887786865234,4798.556786909701,206565.1602420807,136827.27213287354,73.56309125430224,53.42728314442543,-0.016047460958361626,2.1797852516174316,0.15616807341575623,42.01353216171265
411,4680.5400390625,,4797.376619431229,206924.88481521606,,73.63874904456088,,-0.019321393221616745,2.1805362701416016,0.13806872069835663,11.21818494796753
412,4946.2431640625,,4798.865284877542,215267.10337734222,,77.68571034909499,,-0.00037310365587472916,2.1806399822235107,0.13577838242053986,12.361790895462036
413,5114.357421875,,4802.020206247517,219896.46110534668,,78.61868469980217,,-0.013860387727618217,2.1787328720092773,0.1211327463388443,10.323657035827637
414,4747.44775390625,,4801.474481724104,211191.47161960602,,75.15710733793809,,-0.005582044832408428,2.180607557296753,0.11753198504447937,11.83478593826294
415,4786.1171875,,4801.320908781863,205299.94616508484,,76.03701709817958,,-0.013655062764883041,2.180793046951294,0.13290910422801971,10.531030178070068
416,4839.44921875,,4801.702191881544,238076.1458015442,,76.74924107077504,,-0.0194535031914711,2.1811788082122803,0.09710909426212311,10.95057487487793
417,4920.05810546875,,4802.885751017417,212355.77354812622,,77.360937540301,,-0.0069835009053349495,2.1785309314727783,0.0923248827457428,10.699297666549683
418,5021.52587890625,,4805.072152296305,217312.92113876343,,79.13799021804932,,0.0005921944975852966,2.17863130569458,0.13981150090694427,11.127671957015991
419,4929.42041015625,,4806.315634874904,211778.084690094,,78.17574185680841,,-0.014553746208548546,2.1802659034729004,0.12382986396551132,11.30499267578125
420,4907.380859375,86.09612274169922,4807.326287119906,219278.1681022644,136211.9671382904,76.99373879995238,51.575905769894135,-0.01566624641418457,2.180142402648926,0.1511751413345337,39.88742184638977
421,4936.72802734375,,4808.620304522144,223289.98804855347,,78.42992204023655,,0.0004553329199552536,2.1793346405029297,0.12309230118989944,10.186898231506348
422,4897.3740234375,,4809.507841711297,207721.17287254333,,76.31196652187485,,-0.0233217291533947,2.1812925338745117,0.12251172959804535,11.750514030456543
423,4853.64208984375,,4809.949184192622,211876.4757423401,,76.40695122334658,,-0.009276781231164932,2.1812241077423096,0.1268705576658249,10.695603847503662
424,4985.396484375,,4811.703657194445,217314.6237258911,,77.55696778225949,,-0.010009110905230045,2.1801207065582275,0.11105453968048096,11.46978497505188
425,4958.40625,,4813.170683122501,216113.4456577301,,78.24527359077845,,-0.0135358776897192,2.178724765777588,0.1424700915813446,11.346817970275879
426,4853.2451171875,,4813.571427463152,220412.48793029785,,76.39947588571849,,-0.010762259364128113,2.180382013320923,0.08781532198190689,11.7899911403656
427,4689.4833984375,,4812.3305471728945,202259.3913421631,,73.89820655541216,,-0.018076766282320023,2.181257963180542,0.14219526946544647,11.208706855773926
428,4798.3427734375,,4812.190669435541,217496.6949748993,,75.1543520991359,,-0.012203852646052837,2.181069850921631,0.09318134188652039,13.802563905715942
429,4829.52978515625,,4812.364060592748,208316.80423355103,,75.69651316626127,,-0.027127645909786224,2.1807403564453125,0.17685221135616302,11.181984901428223
430,4791.486328125,87.84764862060547,4812.15528326807,197448.1370487213,139234.36443328857,75.21833792332241,50.85258014364082,-0.007991708815097809,2.181699752807617,0.13739444315433502,43.312096118927
431,4832.03857421875,,4812.3541161775765,212962.2244272232,,75.8142486390969,,-0.005423099733889103,2.181169033050537,0.15706785023212433,11.415963888168335
432,4880.478515625,,4813.035360172051,217921.31757354736,,76.89531318756082,,-0.014383547939360142,2.178657293319702,0.15392188727855682,13.291859149932861
433,4658.85693359375,,4811.493575906268,205711.415248394,,75.02239797534428,,-0.013820781372487545,2.1798834800720215,0.12556453049182892,11.995714902877808
434,4669.1376953125,,4810.07001710033,201630.2052822113,,73.9113655726581,,-0.013265201821923256,2.1818442344665527,0.1760052591562271,4.0809009075164795
435,4959.90283203125,,4811.56834524964,219741.92405319214,,77.07538549743674,,-0.012758363038301468,2.1796376705169678,0.10982811450958252,1.8067479133605957
436,4725.36669921875,,4810.706328789331,196853.79793167114,,73.64526671592635,,-0.004879374522715807,2.1806869506835938,0.1034688651561737,1.8211629390716553
437,4710.31640625,,4809.702429563937,205721.9195213318,,74.83518352904031,,-0.028939466923475266,2.180164098739624,0.12687580287456512,1.7319889068603516
438,4958.583984375,,4811.191245112048,221629.98536396027,,77.27684287446313,,-0.011446344666182995,2.1808524131774902,0.09868194907903671,1.7884328365325928
439,4743.90869140625,,4810.51841957499,212962.1042137146,,75.01306946590863,,-0.030588051304221153,2.178344488143921,0.10934305936098099,2.0408968925476074
440,4783.75634765625,87.91448211669922,4810.250798855803,211460.8903465271,139566.9933552742,75.03935072623389,51.01132798072887,-0.015357142314314842,2.179744005203247,0.1378166824579239,7.802777051925659
441,4683.34423828125,,4808.981733250057,201163.2458896637,,74.20259900024482,,-0.006190619431436062,2.1813292503356934,0.09233466535806656,1.8888740539550781
442,4513.951171875,,4806.031427636307,198466.41601753235,,71.33947376618704,,-0.0064153303392231464,2.1803200244903564,0.14864826202392578,1.7699401378631592
443,4941.0595703125,,4807.381709063069,212064.98336791992,,77.14259125788284,,-0.009120739065110683,2.179483652114868,0.10346605628728867,2.0174882411956787
444,4696.39404296875,,4806.271832402126,203423.27949810028,,74.26917834906911,,-0.006186384707689285,2.1815109252929688,0.12202223390340805,1.7441539764404297
445,4698.8642578125,,4805.19775665623,203806.8712310791,,73.92342083100439,,-0.015092048794031143,2.180171489715576,0.15264424681663513,1.6973390579223633
446,4983.29833984375,,4806.978762488105,220876.14539337158,,78.6595959378104,,-0.02423255518078804,2.1797285079956055,0.109309121966362,1.724181890487671
447,4567.23583984375,,4804.581333261661,212502.60795879364,,72.40293286500635,,-0.011738772504031658,2.1808104515075684,0.10030054301023483,1.8943397998809814
448,4772.03369140625,,4804.255856843107,191830.06263542175,,75.55339213683409,,-0.00028971116989851,2.180737018585205,0.14356954395771027,1.6920149326324463
449,4807.71044921875,,4804.290402766863,215950.15676116943,,75.16538696873283,,-0.014020469039678574,2.1811084747314453,0.14273905754089355,1.6439268589019775
450,4634.22265625,89.24087524414062,4802.589725301695,204526.47192382812,139193.3975200653,72.04173015985492,51.02397269797115,-0.018122732639312744,2.1811084747314453,0.07925164699554443,7.385310888290405
451,4710.5966796875,,4801.669794845552,198469.0778312683,,73.7529088930763,,-0.015037568286061287,2.179084539413452,0.14067316055297852,2.0087051391601562
452,4816.57177734375,,4801.818814670534,202482.22574424744,,75.16044014263082,,-0.01776042766869068,2.180603265762329,0.15103982388973236,1.7524981498718262
453,4708.0107421875,,4800.880733945704,205987.05513381958,,74.0694193217618,,-0.01158669963479042,2.181166648864746,0.11290013790130615,1.7141261100769043
454,4715.9140625,,4800.031067231247,207582.07583236694,,73.84634501329312,,-0.022984448820352554,2.1799819469451904,0.11564125865697861,1.7771830558776855
455,4909.923828125,,4801.129994840185,215436.62154960632,,76.94165055343083,,-0.012836705893278122,2.181168556213379,0.13668780028820038,1.7398908138275146
456,4885.08544921875,,4801.969549383971,210855.4635372162,,77.74906472611217,,-0.008916474878787994,2.1793737411499023,0.15309901535511017,1.7161340713500977
457,4738.0595703125,,4801.330449593256,204552.79924964905,,73.81912639828548,,-0.006476000417023897,2.18105149269104,0.12035509198904037,1.7291560173034668
458,4563.09814453125,,4798.948126542636,206971.230342865,,72.21606083142532,,0.00044181663542985916,2.1794281005859375,0.12950000166893005,1.6873247623443604
459,4846.17724609375,,4799.420417738147,209542.80142593384,,76.16968426969605,,-0.0046554203145205975,2.1805944442749023,0.12345021218061447,1.7456252574920654
460,4545.0625,83.11821746826172,4796.876838560766,206339.4793729782,131936.34250831604,71.77025369494895,49.76851848672804,-0.026396455243229866,2.179948329925537,0.11956648528575897,7.498465061187744
461,4803.31689453125,,4796.941239120471,210341.53698062897,,75.82607677744375,,-0.009646397083997726,2.1814205646514893,0.06425992399454117,1.7843539714813232
462,4874.638671875,,4797.718213448016,216458.42892837524,,76.56824511085081,,-0.01345101185142994,2.1802914142608643,0.12541040778160095,1.7708420753479004
463,4689.46240234375,,4796.635655336973,204798.37764930725,,73.45709384838854,,-0.0034171035513281822,2.1788995265960693,0.15321406722068787,1.7418382167816162
464,5038.4248046875,,4799.053546830478,217949.00352859497,,77.67248878424624,,-0.018740471452474594,2.1795010566711426,0.10101519525051117,1.7627568244934082
465,4674.59716796875,,4797.80898304186,212792.15718269348,,75.45821176691258,,-0.003296096343547106,2.17933988571167,0.1262570172548294,1.7750790119171143
466,4866.63427734375,,4798.497235984879,212415.7803249359,,75.83569451086609,,-0.018763111904263496,2.1800901889801025,0.1552806943655014,1.817246913909912
467,4807.37890625,,4798.586052687529,213374.58436203003,,75.29096131334863,,-0.01591121032834053,2.180539131164551,0.09094855934381485,1.7783901691436768
468,4739.20849609375,,4797.9922771215915,203758.6863746643,,73.79887228347131,,-0.013219723477959633,2.1801352500915527,0.12851624190807343,1.7768731117248535
469,4754.42724609375,,4797.556626811313,210681.53883361816,,74.89567679830009,,-0.01713138073682785,2.180828094482422,0.17284902930259705,1.7682740688323975
470,4903.603515625,90.87931823730469,4798.617095699451,204394.52787399292,143008.92188978195,76.35208362868619,52.34587184838285,0.009954298846423626,2.1798102855682373,0.1364617943763733,8.001987934112549
471,4622.6162109375,,4796.857086851832,205027.9898891449,,72.75656135171927,,-0.008349282667040825,2.1804375648498535,0.11131063848733902,1.794645071029663
472,4882.876953125,,4797.717285514564,202916.20411109924,,75.68676020555735,,-0.02517189085483551,2.180403709411621,0.15622209012508392,1.7592036724090576
473,4716.65478515625,,4796.90666051098,214541.5816822052,,73.59917038840659,,-0.0157972052693367,2.18060564994812,0.08814966678619385,1.7914910316467285
474,4955.66845703125,,4798.494278476182,213800.94119262695,,78.31536307422233,,-0.013222277164459229,2.18025541305542,0.1444854736328125,1.725498914718628
475,4770.76220703125,,4798.216957761733,211104.09574127197,,73.83843852440432,,-0.012534471228718758,2.1800382137298584,0.09071238338947296,1.7752740383148193
476,4560.65673828125,,4795.8413555669285,211880.9519252777,,73.2645061982288,,-0.014024129137396812,2.180784225463867,0.07658263295888901,1.846879005432129
477,4717.99755859375,,4795.062917597196,216237.82049369812,,73.67557768098743,,-0.013911619782447815,2.1780881881713867,0.11212187260389328,1.864945888519287
478,4824.4853515625,,4795.35714193685,220703.90203285217,,74.96735802746338,,-0.00912667065858841,2.1798601150512695,0.1454707533121109,1.8457469940185547
479,4702.4423828125,,4794.427994345606,217739.92606925964,,75.36861407727922,,-0.016052303835749626,2.179365634918213,0.1322639435529709,1.8638691902160645
480,4774.15625,83.25785064697266,4794.22527690215,215498.106695652,133183.1433415413,75.66647004763063,52.208209855563034,-0.001795477233827114,2.1813201904296875,0.1198248490691185,7.23551082611084
481,5065.1376953125,,4796.934401086253,225723.3018951416,,79.42410341137987,,-0.011757179163396358,2.1802403926849365,0.07533829659223557,1.7839062213897705
482,4774.755859375,,4796.712615669141,211341.38384628296,,75.29083856297932,,-0.020863911136984825,2.1784677505493164,0.13694781064987183,1.7131500244140625
483,4744.32373046875,,4796.188726817137,203967.9250679016,,74.19713534663573,,-0.013113219290971756,2.1796798706054688,0.1271970123052597,1.7485480308532715
484,4745.9033203125,,4795.68587275209,218627.13814544678,,75.38866832601613,,-0.011232790537178516,2.180851936340332,0.12352170795202255,1.7261137962341309
485,4665.2734375,,4794.38174839957,215485.27390098572,,73.64500133321454,,-0.005119913257658482,2.180772542953491,0.11400877684354782,1.790097951889038
486,4600.060546875,,4792.438536384324,206995.29634857178,,73.11737772821327,,-0.008927876129746437,2.1797609329223633,0.15838773548603058,1.7975952625274658
487,4759.8486328125,,4792.112637348605,196255.63896274567,,74.82105945968192,,0.005194688215851784,2.1812942028045654,0.11628476530313492,1.6654908657073975
488,4969.61865234375,,4793.887697498557,205440.9861164093,,77.11748728093443,,-0.028972752392292023,2.179574489593506,0.16754011809825897,1.7772629261016846
489,5022.92724609375,,4796.178092984509,200672.59229660034,,78.05235017370686,,-0.015378955751657486,2.179417133331299,0.1692553162574768,1.7019550800323486
490,4607.10205078125,85.58958435058594,4794.287332562476,201090.57211875916,136794.7395219803,73.04415986878284,51.50404349472149,-0.008700849488377571,2.181210994720459,0.0791843980550766,7.356932878494263
491,4854.16796875,,4794.886138924351,215012.01862478256,,76.27244364128505,,-0.0027517471462488174,2.1810953617095947,0.13200627267360687,1.746272087097168
492,4697.005859375,,4793.907336128857,222651.32585525513,,75.04257696503375,,-0.020560890436172485,2.1814470291137695,0.12376648932695389,1.8109130859375
493,4927.0576171875,,4795.238838939444,192829.65898895264,,77.2554723513432,,-0.003158031962811947,2.1806817054748535,0.12331607937812805,1.6657872200012207
494,4999.36767578125,,4797.280127307862,217397.3740234375,,78.88148549471607,,-0.01839067041873932,2.181302309036255,0.1217082142829895,1.7355802059173584
495,4717.73974609375,,4796.4847234957215,213228.44154548645,,75.0012105330589,,-0.016749322414398193,2.180459499359131,0.1110895574092865,1.7513821125030518
496,4704.44921875,,4795.564368448264,215743.28030395508,,75.06725132357518,,-0.0009500002488493919,2.1815128326416016,0.10327834635972977,1.7480499744415283
497,4599.00146484375,,4793.598739412219,194787.83746910095,,72.89963977137012,,-0.02666974626481533,2.1806206703186035,0.1314588189125061,1.7849018573760986
498,4826.29443359375,,4793.925696354035,222190.7875108719,,76.24941232356619,,-0.00406517181545496,2.180875062942505,0.10448874533176422,1.8952250480651855
499,4837.55419921875,,4794.361981382682,209282.61831855774,,76.29698079422448,,-0.009820673614740372,2.1806704998016357,0.09884235262870789,1.7507531642913818
500,4794.0849609375,86.37877655029297,4794.35921117823,217398.66262245178,136043.0498123169,75.25048896588847,51.31763478397469,-0.010386931709945202,2.17934513092041,0.10001172125339508,7.469837665557861
