episode,G,baseline,total_rate_ep,loss,entropy,grad_norm,duration_sec
459,7867.93408203125,8596.6836454933,13000.331370353699,0.018241586163640022,13.528923034667969,0.23554778099060059,1.9311046600341797
460,8604.3603515625,8597.067480796759,14312.920211791992,0.007627248764038086,13.528944969177246,0.34229037165641785,1.9997732639312744
461,7903.18212890625,8562.373213202234,12823.386894226074,-0.0005278682801872492,13.528903007507324,0.3690780997276306,1.8865928649902344
462,7779.19140625,8523.214122854622,13612.784378051758,-0.014623556286096573,13.52893352508545,0.34775233268737793,2.037163019180298
463,9010.4326171875,8547.575047571267,15663.59683227539,-0.016771430149674416,13.528943061828613,0.2747146487236023,2.032823085784912
464,8272.662109375,8533.829400661452,13610.234066009521,0.008519496768712997,13.528913497924805,0.23074272274971008,2.0346901416778564
465,9196.9775390625,8566.986807581505,15482.052777290344,-0.01998676359653473,13.528931617736816,0.4127016067504883,2.627362012863159
466,10146.00390625,8645.937662514929,16533.511122703552,0.021542882546782494,13.52893352508545,0.30896785855293274,3.96417498588562
467,8014.92919921875,8614.387239350119,13892.865014076233,-0.01894971914589405,13.52893352508545,0.36405473947525024,2.472282886505127
468,8616.224609375,8614.479107851363,14009.48282623291,-0.004890308249741793,13.528916358947754,0.20877249538898468,1.825340986251831
469,10068.0224609375,8687.15627550567,16215.642322540283,-0.007431430742144585,13.528940200805664,0.2943152189254761,1.9254229068756104
470,7743.89501953125,8639.993212706948,13218.342004299164,-0.0013761711306869984,13.52891731262207,0.39015498757362366,1.9391663074493408
471,9389.4443359375,8677.465768868477,15542.306644439697,0.01523074135184288,13.5289306640625,0.33882930874824524,1.983025074005127
472,8546.3525390625,8670.910107378177,14334.481285095215,0.009277744218707085,13.528925895690918,0.272853821516037,1.8634929656982422
473,7751.80078125,8624.954641071767,12568.352476119995,-0.029082784429192543,13.52889633178711,0.3490206301212311,1.7401797771453857
474,9661.1708984375,8676.765453940052,16201.119728088379,-0.02846643514931202,13.528940200805664,0.4105079770088196,1.8713748455047607
475,9583.5322265625,8722.103792571173,15855.715781211853,0.005012693349272013,13.528881072998047,0.22220315039157867,1.8475818634033203
476,8203.0732421875,8696.15226505199,13200.001200675964,-0.018304290249943733,13.528938293457031,0.2667311429977417,1.8263611793518066
477,8271.017578125,8674.895530705639,12874.487396240234,-0.010350160300731659,13.528916358947754,0.25745001435279846,1.7768869400024414
478,8611.009765625,8671.701242451605,14313.264415740967,-0.017460593953728676,13.528925895690918,0.37314778566360474,1.749842882156372
479,10067.205078125,8741.476434235276,17179.027338027954,-0.02992098778486252,13.528912544250488,0.3346000611782074,1.7698252201080322
480,8998.3251953125,8754.318872289135,15452.322135925293,-0.031706761568784714,13.528921127319336,0.4952385723590851,1.7418627738952637
481,9566.9638671875,8794.951122034054,15044.61947631836,0.0052607059478759766,13.528887748718262,0.31758302450180054,1.779515027999878
482,10554.1015625,8882.90864405735,17434.12314414978,0.009286203421652317,13.528905868530273,0.3212658762931824,1.7933411598205566
483,9118.2041015625,8894.673416932608,14749.773344516754,0.006691866088658571,13.528931617736816,0.19016574323177338,1.7129368782043457
484,9785.912109375,8939.235351554727,16195.978732347488,-0.01552742999047041,13.528931617736816,0.39435356855392456,1.7984859943389893
485,9977.474609375,8991.14731444574,16420.900005340576,0.006900186650454998,13.528911590576172,0.2290499061346054,1.8248319625854492
486,8424.662109375,8962.823054192202,13836.721194267273,0.002087221248075366,13.528891563415527,0.19145876169204712,1.9530041217803955
487,6153.99072265625,8822.381437615404,10476.76910686493,-0.0190622229129076,13.528911590576172,0.2363516390323639,1.8020429611206055
488,6329.10546875,8697.717639172133,10429.365572929382,0.011381369084119797,13.528935432434082,0.3813837468624115,1.753077745437622
489,8905.9560546875,8708.1295599479,14908.91395187378,0.0035980415996164083,13.528890609741211,0.2821844518184662,1.804107904434204
490,10254.97265625,8785.471714763004,17460.34490251541,-0.02915572188794613,13.528908729553223,0.31494030356407166,1.8068459033966064
491,10957.365234375,8894.066390743603,17330.849143981934,-3.765106157516129e-05,13.528883934020996,0.14580625295639038,2.35992693901062
492,7257.98388671875,8812.26226554236,12033.959414482117,-0.020126285031437874,13.528935432434082,0.20506015419960022,2.222338914871216
493,9846.720703125,8863.985187421491,16786.0244512558,-0.014379081316292286,13.528911590576172,0.18643705546855927,2.121455192565918
494,8588.23828125,8850.197842112917,13903.861389160156,0.009940995834767818,13.528886795043945,0.2644427716732025,2.154299259185791
495,8262.75,8820.82545000727,14062.180751800537,0.0009198379702866077,13.528894424438477,0.3242064416408539,1.8327701091766357
496,8675.7490234375,8813.571628678781,14090.701000213623,0.00706246355548501,13.528899192810059,0.3696077764034271,1.808156967163086
497,9415.609375,8843.67351599484,15183.402706384659,0.0004118156502954662,13.528894424438477,0.39107608795166016,1.7932679653167725
498,8609.923828125,8831.986031601347,14882.282929420471,-0.01958087831735611,13.528922080993652,0.3066910207271576,1.7599990367889404
499,8949.265625,8837.850011271279,14521.782218933105,0.016566811129450798,13.528918266296387,0.2437918782234192,1.8127617835998535
500,8846.60546875,8838.287784145214,14669.107593536377,0.018364792689681053,13.528911590576172,0.23324400186538696,1.851487159729004
